trials,mode,N,curvature,loss_mm,alpha,ell_um,det_x_um,det_y_um,det_z_um,node_radius_um,kappa_sigma,emit_photons_total_mean,emit_photons_total_sem,det_photons_total_mean,det_photons_total_sem,snr_mean,snr_sem,R_before_mean,R_before_sem,R_after_mean,R_after_sem,sync_gain_mean,sync_gain_sem,mean_phase_reset_mean,mean_phase_reset_sem
12,antithesis,24,0.8,3.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,202096.37947082703,985.5471623465693,47855.91111219326,240.0479433514824,218.75245612417018,0.5455648979203203,0.1736383493858782,0.023645646487423976,0.2611078755723787,0.03696409054902099,0.08746952618650052,0.03641278845170752,0.2486402952326883,0.00903741250310957
12,hypothesis,24,0.8,3.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,276070.4996834329,2783.5261874450807,65385.79291153219,671.0481174478434,255.66935714791336,1.3133138828903224,0.1736383493858782,0.023645646487423976,0.24733339868040374,0.03508974925835177,0.0736950492945256,0.0339369374270137,0.22104598298547365,0.007647347187686919
12,antithesis,24,0.8,3.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,148015.63944019657,1767.6376665828338,35056.52316501543,424.50957609616535,187.19663942000443,1.1257867823428704,0.1736383493858782,0.023645646487423976,0.24848292040649508,0.03529078483136855,0.07484457102061691,0.03411824507785463,0.2235537001887461,0.007543909761537241
12,hypothesis,24,0.8,3.0,0.3,8.0,0.0,0.0,0.0,6.0,0.05,370004.9611258872,2702.3011780965053,87627.08514176212,655.7510546756937,295.99586965398163,1.1090655093876078,0.1736383493858782,0.023645646487423976,0.25214095265927544,0.03584466530937294,0.0785026032733973,0.03492201717557923,0.23086246098575622,0.008262616101002903
12,antithesis,24,0.8,3.0,0.3,8.0,0.0,0.0,0.0,6.0,0.05,198396.08242641648,1812.5299518000445,46985.36625066053,436.8618579807907,216.73563794391,1.0013398073160187,0.1736383493858782,0.023645646487423976,0.25294871327986934,0.035962572621115234,0.07931036389399115,0.03502493391850568,0.23277983847654918,0.00813930151983134
12,hypothesis,24,0.8,3.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,445316.1086530337,2308.284914654708,105456.58773716127,565.5775672996749,324.7279216131916,0.872022817578912,0.1736383493858782,0.023645646487423976,0.25603969387367953,0.036372351964306354,0.08240134448780131,0.03563289049261991,0.2387172431650227,0.008667969936377164
12,antithesis,24,0.8,3.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,238795.33791544402,1677.2393119696596,56549.69608652063,405.9560350897201,237.78514989966365,0.8484517190493449,0.1736383493858782,0.023645646487423976,0.2567209999900981,0.036446904071141276,0.08308265060421996,0.035698158720215284,0.24029283891597789,0.008553756237266764
12,hypothesis,24,0.8,3.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,522455.80935135,1690.2436587259026,123717.39930641167,422.20462986278784,351.72919634154647,0.6008892759516913,0.1736383493858782,0.023645646487423976,0.25991664129541986,0.036842736666357484,0.08627829190954167,0.03627700256174356,0.24641525479751883,0.009029698075001334
12,antithesis,24,0.8,3.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,280180.05018919316,1433.3534463375129,66346.47353900377,348.83979336591983,257.56841175816606,0.6733095451557065,0.1736383493858782,0.023645646487423976,0.2604902500723977,0.03689157153201838,0.08685190068651948,0.03631812248717257,0.24764342520156138,0.008946900548432966
12,hypothesis,24,0.8,3.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,403027.8667268539,4658.655700136282,95458.72030675049,1120.6617484088388,308.90529286493137,1.8150969566264954,0.1736383493858782,0.023645646487423976,0.2453097858671935,0.034809283111148,0.07167143648131534,0.0335228359473551,0.21689508215667286,0.007442711540555161
12,antithesis,24,0.8,3.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,216073.37371093113,2901.5859236323386,51177.68110264422,695.8944201030766,226.16813362363413,1.527220756984429,0.1736383493858782,0.023645646487423976,0.24593652081184825,0.034933285562403896,0.07229817142597007,0.03364081508878926,0.21841439845886138,0.00736230760437888
12,hypothesis,24,0.8,3.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,559585.3024642776,4520.472180556023,132527.540690467,1094.470456563915,364.00909263598396,1.5051779899172855,0.1736383493858782,0.023645646487423976,0.25096775285287465,0.03570218665893648,0.07732940346699645,0.034701236622773995,0.2285325920266759,0.008143514643172823
12,antithesis,24,0.8,3.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,300040.77868796437,2972.9562356556326,71059.08624538605,715.7152949195741,266.5323876476724,1.333913586439279,0.1736383493858782,0.023645646487423976,0.25143925591785465,0.035787796611168536,0.07780090653197648,0.0347767757259725,0.2296121110186404,0.008099370664990007
12,hypothesis,24,0.8,3.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,685103.8816761886,3859.716309649189,162243.37834946564,943.2212201018245,402.7756894466893,1.1725008241791974,0.1736383493858782,0.023645646487423976,0.25533294427766723,0.03629495972789311,0.081694594891789,0.03550780562891492,0.23734346598943548,0.008590624292395762
12,antithesis,24,0.8,3.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,367372.87116967695,2743.1669765131464,86999.63597181955,663.2681375801308,294.9337162700763,1.1175858210563214,0.1736383493858782,0.023645646487423976,0.2557236292828407,0.03635819166988991,0.08208527989696252,0.03556090615829578,0.2382126076741186,0.008557336506764024
12,hypothesis,24,0.8,3.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,813670.0495067156,2821.1052987997255,192678.06429821625,702.3496144437809,438.9430557716982,0.8010270577727762,0.1736383493858782,0.023645646487423976,0.25955532209017923,0.03680844716814342,0.08591697270430103,0.036215330444116435,0.24573347988030103,0.00898286088534604
12,antithesis,24,0.8,3.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,436347.3916259255,2330.0416110667115,103327.5983926248,566.6515859607094,321.4329634305322,0.8763774970624284,0.1736383493858782,0.023645646487423976,0.2598680759471628,0.03684398808731982,0.08622972656128468,0.036245491945510085,0.24643025434861343,0.008942690045876094
12,hypothesis,24,0.8,5.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,149113.13264001202,911.0689099139718,35000.40117672564,224.31267672558366,187.07335082721576,0.6001959379382357,0.1736383493858782,0.023645646487423976,0.2532733690904025,0.03589151090951399,0.07963501970452434,0.0350917478777999,0.2330903787194961,0.008322132365834237
12,antithesis,24,0.8,5.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,79957.90516946197,637.3184522800243,18767.67759631657,154.56072318719455,136.9825583406476,0.5605440999317829,0.1736383493858782,0.023645646487423976,0.2551848567634888,0.036151588131956285,0.08154650737761064,0.035348615551018224,0.23598631520191485,0.008495059476389817
12,hypothesis,24,0.8,5.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,180424.61978749672,886.9440861882075,42347.63849166618,220.8583372025384,205.77770096154083,0.5373570379740904,0.1736383493858782,0.023645646487423976,0.2558919073134049,0.03629436716005155,0.08225355792752673,0.03560118146789304,0.2383065780035725,0.008673992079220944
12,antithesis,24,0.8,5.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,96751.38616486861,655.3389698998341,22708.285566728355,159.66267360883884,150.68256371619006,0.5266151298341536,0.1736383493858782,0.023645646487423976,0.2573632341614976,0.036499986589416236,0.08372488477561944,0.03577278208374289,0.24068568937735627,0.008758572899630548
12,hypothesis,24,0.8,5.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,205528.33562987891,760.2323905139086,48236.97646975527,192.8145055168949,219.62434143801804,0.4395366850074553,0.1736383493858782,0.023645646487423976,0.2584273548586293,0.03663135624117168,0.08478900547275109,0.03604383745510086,0.2433652100400572,0.008944279527514764
12,antithesis,24,0.8,5.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,110217.80466121114,614.3407019321105,25867.525512964396,150.53696514851964,160.8264394089309,0.4653346605958378,0.1736383493858782,0.023645646487423976,0.25954874004182993,0.03679930292420131,0.0859103906559518,0.03616598634067009,0.24516105273167574,0.009019057934269
12,hypothesis,24,0.8,5.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,231241.5691959844,564.0961946554927,54268.43095354494,148.1700193993681,232.9534636462048,0.31833781103274095,0.1736383493858782,0.023645646487423976,0.2611321677785078,0.036960726187154895,0.0874938183926296,0.036479387153311275,0.24873873343887365,0.009208737962930197
12,antithesis,24,0.8,5.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,124012.70875246082,539.2918103746849,29103.35783879038,133.05501027467727,170.5922122809012,0.38787857733690256,0.1736383493858782,0.023645646487423976,0.2618188808964298,0.03710254603680599,0.08818053151055161,0.03655928643265118,0.24974778294267366,0.009282063844063717
12,hypothesis,24,0.8,5.0,0.2,5.0,0.0,0.0,0.0,6.0,0.05,212591.8161617225,1846.4552174564967,49906.12246546222,448.4518373002744,223.3719250945362,1.0047860388760075,0.1736383493858782,0.023645646487423976,0.24933306510929676,0.03536326544605003,0.0756947157234186,0.034335632065408135,0.225125115018609,0.00786184311251116
12,antithesis,24,0.8,5.0,0.2,5.0,0.0,0.0,0.0,6.0,0.05,113986.77230482927,1201.3836334911373,26758.181295684433,289.3940074559939,163.5533176738288,0.878716696929195,0.1736383493858782,0.023645646487423976,0.2508284003561961,0.03557890631942175,0.0771900509703179,0.034545143893942316,0.22790018405367607,0.0078112712988608396
12,hypothesis,24,0.8,5.0,0.2,8.0,0.0,0.0,0.0,6.0,0.05,275214.79045669193,1793.7366948545655,64600.59709534332,440.4533175329769,254.15018266809238,0.8676899801719301,0.1736383493858782,0.023645646487423976,0.25336341507898347,0.03599173167570004,0.07972506569310528,0.03514862552834149,0.2332824717225165,0.00839066024486886
12,antithesis,24,0.8,5.0,0.2,8.0,0.0,0.0,0.0,6.0,0.05,147573.73429564256,1232.9602423800038,34639.39723650799,298.6726565625462,186.0978269231188,0.7974989769674831,0.1736383493858782,0.023645646487423976,0.2544842830805551,0.03612981893010687,0.08084593369467695,0.035268706585150855,0.2355605395875723,0.008277118565005667
12,hypothesis,24,0.8,5.0,0.2,12.0,0.0,0.0,0.0,6.0,0.05,325422.22214145627,1533.196226642335,76379.27305152151,382.7671515006457,276.3584315686154,0.6934991811247837,0.1736383493858782,0.023645646487423976,0.2567944295078414,0.03645455216279602,0.08315608012196324,0.035765258849975536,0.24018198234808205,0.00875260955596933
12,antithesis,24,0.8,5.0,0.2,12.0,0.0,0.0,0.0,6.0,0.05,174506.5712883276,1144.8836562516817,40957.87712898007,279.19973196546607,202.36774324575762,0.6858055912708778,0.1736383493858782,0.023645646487423976,0.2577447855184169,0.036555157086870155,0.0841064361325387,0.03585051008082047,0.242081143690597,0.008656428834560387
12,hypothesis,24,0.8,5.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,376848.68927366723,1125.6953517014003,88442.18201910083,290.3573028754104,297.3878852176817,0.4887595296268012,0.1736383493858782,0.023645646487423976,0.2603096850709323,0.036879968571805616,0.08667133568505404,0.03634379565589664,0.24715647701168886,0.009081846495764517
12,antithesis,24,0.8,5.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,202096.37947082703,985.5471623465693,47429.54178063205,242.42575939247098,217.77550702774116,0.5535274685076236,0.1736383493858782,0.023645646487423976,0.2611078755723787,0.03696409054902099,0.08746952618650052,0.03641278845170752,0.2486402952326883,0.00903741250310957
12,hypothesis,24,0.8,5.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,276070.4996834329,2783.5261874450807,64811.8437541988,672.9909289086783,254.54388074047287,1.3231000641997965,0.1736383493858782,0.023645646487423976,0.24733339868040374,0.03508974925835177,0.0736950492945256,0.0339369374270137,0.22104598298547365,0.007647347187686919
12,antithesis,24,0.8,5.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,148015.63944019657,1767.6376665828338,34748.684995052296,424.6796417156249,186.37221878077608,1.131413499800352,0.1736383493858782,0.023645646487423976,0.24848292040649508,0.03529078483136855,0.07484457102061691,0.03411824507785463,0.2235537001887461,0.007543909761537241
12,hypothesis,24,0.8,5.0,0.3,8.0,0.0,0.0,0.0,6.0,0.05,370004.9611258872,2702.3011780965053,86853.55569902046,660.4546385033437,294.68577384491283,1.1221080909416101,0.1736383493858782,0.023645646487423976,0.25214095265927544,0.03584466530937294,0.0785026032733973,0.03492201717557923,0.23086246098575622,0.008262616101002903
12,antithesis,24,0.8,5.0,0.3,8.0,0.0,0.0,0.0,6.0,0.05,198396.08242641648,1812.5299518000445,46570.508906287636,438.0784566632496,215.77607639795974,1.0087688441167415,0.1736383493858782,0.023645646487423976,0.25294871327986934,0.035962572621115234,0.07931036389399115,0.03502493391850568,0.23277983847654918,0.00813930151983134
12,hypothesis,24,0.8,5.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,445316.1086530337,2308.284914654708,104521.56963328773,573.1822975889611,323.2845495485775,0.8877784460028555,0.1736383493858782,0.023645646487423976,0.25603969387367953,0.036372351964306354,0.08240134448780131,0.03563289049261991,0.2387172431650227,0.008667969936377164
12,antithesis,24,0.8,5.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,238795.33791544402,1677.2393119696596,56048.228744995744,408.22360569940184,236.72800211669755,0.8571495378495082,0.1736383493858782,0.023645646487423976,0.2567209999900981,0.036446904071141276,0.08308265060421996,0.035698158720215284,0.24029283891597789,0.008553756237266764
12,hypothesis,24,0.8,5.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,522455.80935135,1690.2436587259026,122615.93308465673,433.12491977673193,350.1595564665495,0.6192443786990518,0.1736383493858782,0.023645646487423976,0.25991664129541986,0.036842736666357484,0.08627829190954167,0.03627700256174356,0.24641525479751883,0.009029698075001334
12,antithesis,24,0.8,5.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,280180.05018919316,1433.3534463375129,65755.72572247371,352.0980176929461,256.41879420225854,0.682755255864367,0.1736383493858782,0.023645646487423976,0.2604902500723977,0.03689157153201838,0.08685190068651948,0.03631812248717257,0.24764342520156138,0.008946900548432966
12,hypothesis,24,0.8,5.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,403027.8667268539,4658.655700136282,94623.28633167199,1122.308723193245,307.549360380823,1.8260055963925157,0.1736383493858782,0.023645646487423976,0.2453097858671935,0.034809283111148,0.07167143648131534,0.0335228359473551,0.21689508215667286,0.007442711540555161
12,antithesis,24,0.8,5.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,216073.37371093113,2901.5859236323386,50729.69239378801,695.5520883235065,225.17510034980236,1.5334623937784106,0.1736383493858782,0.023645646487423976,0.24593652081184825,0.034933285562403896,0.07229817142597007,0.03364081508878926,0.21841439845886138,0.00736230760437888
12,hypothesis,24,0.8,5.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,559585.3024642776,4520.472180556023,131359.47290637475,1100.701682134024,362.40038249859566,1.5206359628403325,0.1736383493858782,0.023645646487423976,0.25096775285287465,0.03570218665893648,0.07732940346699645,0.034701236622773995,0.2285325920266759,0.008143514643172823
12,antithesis,24,0.8,5.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,300040.77868796437,2972.9562356556326,70432.7322458469,717.1541444915919,265.35428986353253,1.3427616273676557,0.1736383493858782,0.023645646487423976,0.25143925591785465,0.035787796611168536,0.07780090653197648,0.0347767757259725,0.2296121110186404,0.008099370664990007
12,hypothesis,24,0.8,5.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,685103.8816761886,3859.716309649189,160806.1627968202,954.2926385999193,400.98695975374363,1.1916720136663246,0.1736383493858782,0.023645646487423976,0.25533294427766723,0.03629495972789311,0.081694594891789,0.03550780562891492,0.23734346598943548,0.008590624292395762
12,antithesis,24,0.8,5.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,367372.87116967695,2743.1669765131464,86228.93197702712,666.5157796279096,293.6237885323333,1.1282643447006973,0.1736383493858782,0.023645646487423976,0.2557236292828407,0.03635819166988991,0.08208527989696252,0.03556090615829578,0.2382126076741186,0.008557336506764024
12,hypothesis,24,0.8,5.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,813670.0495067156,2821.1052987997255,190963.43521576852,719.0183127510512,436.9850918209194,0.8237796390686746,0.1736383493858782,0.023645646487423976,0.25955532209017923,0.03680844716814342,0.08591697270430103,0.036215330444116435,0.24573347988030103,0.00898286088534604
12,antithesis,24,0.8,5.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,436347.3916259255,2330.0416110667115,102408.09360615704,571.6528676751861,319.99908644259716,0.8882199696990787,0.1736383493858782,0.023645646487423976,0.2598680759471628,0.03684398808731982,0.08622972656128468,0.036245491945510085,0.24643025434861343,0.008942690045876094
12,hypothesis,24,0.8,7.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,149113.13264001202,911.0689099139718,34690.88381206076,226.5225133606795,186.24394171697134,0.6088726980056899,0.1736383493858782,0.023645646487423976,0.2532733690904025,0.03589151090951399,0.07963501970452434,0.0350917478777999,0.2330903787194961,0.008322132365834237
12,antithesis,24,0.8,7.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,79957.90516946197,637.3184522800243,18601.571879482475,155.1938668332853,136.37468551435802,0.5654467374979082,0.1736383493858782,0.023645646487423976,0.2551848567634888,0.036151588131956285,0.08154650737761064,0.035348615551018224,0.23598631520191485,0.008495059476389817
12,hypothesis,24,0.8,7.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,180424.61978749672,886.9440861882075,41972.22837460362,223.98769936274527,204.86320213873276,0.5474555912537259,0.1736383493858782,0.023645646487423976,0.2558919073134049,0.03629436716005155,0.08225355792752673,0.03560118146789304,0.2383065780035725,0.008673992079220944
12,antithesis,24,0.8,7.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,96751.38616486861,655.3389698998341,22506.846715027572,160.60957746354694,150.01243665984595,0.5321963242740484,0.1736383493858782,0.023645646487423976,0.2573632341614976,0.036499986589416236,0.08372488477561944,0.03577278208374289,0.24068568937735627,0.008758572899630548
12,hypothesis,24,0.8,7.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,205528.33562987891,760.2323905139086,47808.253349224775,196.8864117318852,218.64587184119105,0.4508654133205973,0.1736383493858782,0.023645646487423976,0.2584273548586293,0.03663135624117168,0.08478900547275109,0.03604383745510086,0.2433652100400572,0.008944279527514764
12,antithesis,24,0.8,7.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,110217.80466121114,614.3407019321105,25637.493663884477,151.78218804223783,160.10949267513072,0.47136349578308945,0.1736383493858782,0.023645646487423976,0.25954874004182993,0.03679930292420131,0.0859103906559518,0.03616598634067009,0.24516105273167574,0.009019057934269
12,hypothesis,24,0.8,7.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,231241.5691959844,564.0961946554927,53784.76003441145,153.2484894021912,231.91282128190844,0.3307511117342636,0.1736383493858782,0.023645646487423976,0.2611321677785078,0.036960726187154895,0.0874938183926296,0.036479387153311275,0.24873873343887365,0.009208737962930197
12,antithesis,24,0.8,7.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,124012.70875246082,539.2918103746849,28843.852712552936,134.54922922601145,169.82975197227367,0.39405322540174353,0.1736383493858782,0.023645646487423976,0.2618188808964298,0.03710254603680599,0.08818053151055161,0.03655928643265118,0.24974778294267366,0.009282063844063717
12,hypothesis,24,0.8,7.0,0.2,5.0,0.0,0.0,0.0,6.0,0.05,212591.8161617225,1846.4552174564967,49467.078966099274,450.5038480235161,222.38653149147902,1.0139740488284028,0.1736383493858782,0.023645646487423976,0.24933306510929676,0.03536326544605003,0.0756947157234186,0.034335632065408135,0.225125115018609,0.00786184311251116
12,antithesis,24,0.8,7.0,0.2,5.0,0.0,0.0,0.0,6.0,0.05,113986.77230482927,1201.3836334911373,26522.652143091338,289.802258349675,162.8313727316414,0.8840093181635555,0.1736383493858782,0.023645646487423976,0.2508284003561961,0.03557890631942175,0.0771900509703179,0.034545143893942316,0.22790018405367607,0.0078112712988608396
12,hypothesis,24,0.8,7.0,0.2,8.0,0.0,0.0,0.0,6.0,0.05,275214.79045669193,1793.7366948545655,64029.768091185,444.33293492233247,253.02423375589376,0.87931911819237,0.1736383493858782,0.023645646487423976,0.25336341507898347,0.03599173167570004,0.07972506569310528,0.03514862552834149,0.2332824717225165,0.00839066024486886
12,antithesis,24,0.8,7.0,0.2,8.0,0.0,0.0,0.0,6.0,0.05,147573.73429564256,1232.9602423800038,34333.20181418154,299.7581752922681,185.27301333751848,0.8040998816989502,0.1736383493858782,0.023645646487423976,0.2544842830805551,0.03612981893010687,0.08084593369467695,0.035268706585150855,0.2355605395875723,0.008277118565005667
12,hypothesis,24,0.8,7.0,0.2,12.0,0.0,0.0,0.0,6.0,0.05,325422.22214145627,1533.196226642335,75701.8180404273,388.56185536292264,275.1296357794636,0.7072068031736406,0.1736383493858782,0.023645646487423976,0.2567944295078414,0.03645455216279602,0.08315608012196324,0.035765258849975536,0.24018198234808205,0.00875260955596933
12,antithesis,24,0.8,7.0,0.2,12.0,0.0,0.0,0.0,6.0,0.05,174506.5712883276,1144.8836562516817,40594.49571189534,280.9626131200953,201.46763465407605,0.693338339751801,0.1736383493858782,0.023645646487423976,0.2577447855184169,0.036555157086870155,0.0841064361325387,0.03585051008082047,0.242081143690597,0.008656428834560387
12,hypothesis,24,0.8,7.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,376848.68927366723,1125.6953517014003,87654.83141080065,298.324713120376,296.0608588066724,0.5044613018967363,0.1736383493858782,0.023645646487423976,0.2603096850709323,0.036879968571805616,0.08667133568505404,0.03634379565589664,0.24715647701168886,0.009081846495764517
12,antithesis,24,0.8,7.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,202096.37947082703,985.5471623465693,47007.213809232264,244.82393399463737,216.80346972027226,0.5615988768482416,0.1736383493858782,0.023645646487423976,0.2611078755723787,0.03696409054902099,0.08746952618650052,0.03641278845170752,0.2486402952326883,0.00903741250310957
12,hypothesis,24,0.8,7.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,276070.4996834329,2783.5261874450807,64243.27412013777,674.8866011543711,253.42401768759308,1.332849954600777,0.1736383493858782,0.023645646487423976,0.24733339868040374,0.03508974925835177,0.0736950492945256,0.0339369374270137,0.22104598298547365,0.007647347187686919
