trials,mode,N,curvature,loss_mm,alpha,ell_um,det_x_um,det_y_um,det_z_um,node_radius_um,kappa_sigma,win_ns,emit_photons_total_mean,emit_photons_total_sem,det_photons_total_mean,det_photons_total_sem,gate_photons_mean,gate_photons_sem,coincidence_ratio_mean,coincidence_ratio_sem,peak_sharpness_mean,peak_sharpness_sem,p2rms_mean,p2rms_sem,snr_mean,snr_sem,R_before_mean,R_before_sem,R_after_mean,R_after_sem,sync_gain_mean,sync_gain_sem,mean_phase_reset_mean,mean_phase_reset_sem
12,hypothesis,24,0.8,3.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,0.2,445289.5227501783,2308.6805731188197,105450.29196191866,565.6691178467179,105444.83896389678,565.6473165672451,0.9999482841697831,3.291346847989789e-07,117.98874369361748,0.13384430851112022,13.230240300907376,0.008712457533354024,324.7098262330044,0.8721817796816381,0.18625454102569283,0.02668695314673208,0.35722383988193723,0.03235897669028522,0.17096929885624443,0.04076286018488144,3.3282433042496486,0.09839947477239593
12,antithesis,24,0.8,3.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,0.2,522424.59955648286,1690.8404276443607,123710.0089871857,422.34210935294664,123703.61142850334,422.3295403715768,0.9999482829743577,3.2714267681009423e-07,117.98753702302746,0.1328119676014903,13.230169854444272,0.008645005765747555,351.70959166378856,0.6011020326674554,0.18625454102569283,0.02668695314673208,0.35722974949825215,0.03236196270378467,0.17097520847255934,0.04076504966467958,3.328220439734192,0.09838346689077787
12,antithesis,24,0.8,3.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,0.2,403003.8601703921,4658.794729438628,95453.0343353061,1120.693397536864,95448.0988210988,1120.6410160855573,0.9999482859011634,3.3605839512823873e-07,117.99281746407705,0.1371396499443995,13.23047641201173,0.008929470651968228,308.88809541474365,1.8151717210789406,0.18625454102569283,0.02668695314673208,0.3571994489448016,0.03235034766766788,0.17094490791910874,0.0407578458956325,3.3283207249844557,0.09845564325751618
12,antithesis,24,0.8,3.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,0.2,559551.9254752761,4520.820419149197,132519.63611293826,1094.550841289586,132512.7837475225,1094.5029243765448,0.9999482855328123,3.321218685092392e-07,117.99050870404693,0.13536183994124662,13.230342791301341,0.008811954331573345,363.9888159518271,1.5053120940507092,0.18625454102569283,0.02668695314673208,0.3572141378091141,0.0323548504794933,0.1709595967834213,0.04076010312683903,3.328276871766939,0.09842371078806193
12,antithesis,24,0.8,3.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,0.2,685062.985419605,3860.2946967137873,162233.69369098393,943.3550374905967,162225.30442240892,943.317588453644,0.9999482843933811,3.295480999734961e-07,117.98898099634941,0.13407991864274368,13.230253988987842,0.00872783843378042,402.75324605209727,1.1726898723450885,0.18625454102569283,0.02668695314673208,0.35722253624317707,0.03235832564685879,0.17096799521748426,0.040762377150716775,3.3282478424449473,0.09840287565643158
12,antithesis,24,0.8,3.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,0.2,813621.4467634462,2822.006034042542,192666.55539976238,702.5572945793112,192656.59186341977,702.5352904809816,0.9999482830694676,3.2734304790428905e-07,117.98765470254746,0.13293079298127192,13.230176652926856,0.008652751942515701,438.9185906514627,0.8012855551393487,0.18625454102569283,0.02668695314673208,0.3572291020101341,0.03236162013486135,0.17097456098444122,0.04076478500934504,3.328222700722914,0.09838517466712951
12,antithesis,24,0.8,3.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.8,5.0,0.0,0.0,0.0,6.0,0.05,0.2,593428.5790250046,7472.124256932042,140559.74131549732,1795.2669294014513,140552.47364808092,1795.1821314770277,0.9999482863828467,3.371535829576536e-07,117.99340857338825,0.13772892695237862,13.230510065025916,0.008968215290685746,374.8190465202778,2.3961335087018827,0.18625454102569283,0.02668695314673208,0.3571957282326002,0.03234894100338779,0.17094118720690743,0.0407569838248469,3.3283319664363162,0.09846429222503206
12,antithesis,24,0.8,3.0,0.8,5.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.8,8.0,0.0,0.0,0.0,6.0,0.05,0.2,843905.4835128189,7248.865999076728,199866.3041597087,1752.8161459749913,199855.96953035888,1752.7384702810202,0.9999482857996195,3.326210297850103e-07,117.99078590813212,0.1356401714985711,13.230358691285316,0.00883016880893848,447.00513097412494,1.9628924196028972,0.18625454102569283,0.02668695314673208,0.35721253012013315,0.03235412945199709,0.17095798909444027,0.04075960239749106,3.3282821645296488,0.09842773242775277
12,antithesis,24,0.8,3.0,0.8,8.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.8,12.0,0.0,0.0,0.0,6.0,0.05,0.2,1044723.1794237457,6188.493933630434,247408.7962845818,1510.0633653850252,247396.00261017712,1510.0024422609172,0.9999482845377646,3.298135840706302e-07,117.98913231520618,0.13423165084801744,13.230262706656942,0.008737744637559434,497.36363452646816,1.52009750868125,0.18625454102569283,0.02668695314673208,0.3572216972876397,0.03235790999189277,0.1709671562619469,0.04076207008724624,3.3282507370475893,0.09840505513739597
12,antithesis,24,0.8,3.0,0.8,12.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,0.8,20.0,0.0,0.0,0.0,6.0,0.05,0.2,1250416.7175738914,4519.854793809493,296101.3750186273,1123.1198704145265,296086.0625157946,1123.0837042054222,0.9999482831294132,3.2746891792528486e-07,117.9877283324516,0.13300554764065328,13.230180903806959,0.008657625379943454,544.1271153716328,1.0333015548719198,0.18625454102569283,0.02668695314673208,0.3572286947296401,0.032361405624845546,0.17097415370394722,0.040764619644574986,3.328224115677139,0.09838624632345902
12,antithesis,24,0.8,3.0,0.8,20.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,1.0,5.0,0.0,0.0,0.0,6.0,0.05,0.2,720378.3915947463,9347.79863166305,170630.87930229146,2245.01211255998,170622.056866069,2244.9057039211825,0.9999482865676926,3.375652071602395e-07,117.99362857165404,0.13795173811188302,13.230522561574517,0.008982869049254211,412.9657382590965,2.7195569522926477,0.18625454102569283,0.02668695314673208,0.357194327548733,0.03234841712795765,0.17093978652304018,0.04075666596531528,3.3283361494284747,0.09846753133742708
12,antithesis,24,0.8,3.0,1.0,5.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,1.0,8.0,0.0,0.0,0.0,6.0,0.05,0.2,1033474.5222045142,9067.691373945474,244764.0828575557,2191.6902595378015,244751.42671891648,2191.592744674555,0.9999482858969103,3.328019167290443e-07,117.99088577321307,0.13574130975359772,13.230364412878851,0.00883678815746106,494.66889792588864,2.217864322829953,0.18625454102569283,0.02668695314673208,0.3572119466418883,0.032353869475267895,0.17095740561619552,0.040759422631286645,3.328284071517549,0.0984291871388356
12,antithesis,24,0.8,3.0,1.0,8.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,1.0,12.0,0.0,0.0,0.0,6.0,0.05,0.2,1284496.6420931725,7740.78144448427,304192.198013647,1887.9047590463806,304176.4680686892,1887.8281861135843,0.9999482845893705,3.299081977283816e-07,117.9891860429243,0.1342858062946517,13.230265799962467,0.008741280485553466,551.4926610314327,1.7139241829632645,0.18625454102569283,0.02668695314673208,0.35722139796399005,0.03235776231210607,0.17096685693829725,0.040761961238417924,3.3282517649568395,0.09840583103272205
12,antithesis,24,0.8,3.0,1.0,12.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,3.0,1.0,20.0,0.0,0.0,0.0,6.0,0.05,0.2,1541613.5647808549,5651.973376969631,365057.921431204,1403.5430179930895,365039.04295071104,1403.4974086159873,0.9999482831505677,3.275132595272e-07,117.98775421711754,0.13303190251069713,13.230182397693326,0.008659343556742981,604.1722977329753,1.162974351471411,0.18625454102569283,0.02668695314673208,0.35722855115421254,0.0323613301822632,0.17097401012851965,0.04076456155165801,3.3282246131596285,0.09838662363929461
12,antithesis,24,0.8,3.0,1.0,20.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12657.958539754594,116.8290417925696,1289.2982733882716,15.370651384886207,0.10183493109609167,0.00043989239827989,5.384204885248451,0.02477872324707642,3.318681544885156,0.00822706208799553,35.899741686985564,0.21464986118668355,0.14865246344603775,0.037554837540456104,0.5133678189401012,0.043210175811179724,0.3647153554940635,0.053775768405509614,0.841017861264286,0.017961319008742656
12,hypothesis,24,0.8,5.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,0.2,149104.23503090875,911.1813468991826,34998.3126473804,224.33816548539713,34996.50284687208,224.3288636758363,0.9999482841355065,3.3064538596223996e-07,117.98976696369441,0.13426607238761418,13.230301340096252,0.008740659044012396,187.06292850028925,0.6002747676719744,0.18625454102569283,0.02668695314673208,0.357218461365398,0.032357662602262235,0.17096392033970517,0.040762477628734736,3.328262431736931,0.0984113020294806
12,antithesis,24,0.8,5.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12544.19045225236,115.55210620442124,1277.7003601818246,15.206125770855852,0.10183422796319375,0.0004398183022898619,5.384164860451744,0.024775280240440803,3.3186674904271203,0.008227174725915155,35.73793318181106,0.21330560028292989,0.14865246344603775,0.037554837540456104,0.5133667562868341,0.04321025623518118,0.3647142928407965,0.053775769854283124,0.8410143800490745,0.017961761389215323
12,hypothesis,24,0.8,5.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,0.2,180413.84809188553,887.106563244354,42345.1102325424,220.895079188009,42342.92050219104,220.8866299916026,0.9999482843322668,3.292238568420099e-07,117.98885805259515,0.13373256154961702,13.230247844757566,0.008705305556115298,205.76623395408785,0.537457528015695,0.18625454102569283,0.02668695314673208,0.3572239724079396,0.03235920765293188,0.17096943138224677,0.04076316234314114,3.3282451816873535,0.09839946989945847
12,antithesis,24,0.8,5.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12544.19045225236,115.55210620442124,1277.7003601818246,15.206125770855852,0.10183422796319375,0.0004398183022898619,5.384164860451744,0.024775280240440803,3.3186674904271203,0.008227174725915155,35.73793318181106,0.21330560028292989,0.14865246344603775,0.037554837540456104,0.5133667562868341,0.04321025623518118,0.3647142928407965,0.053775769854283124,0.8410143800490745,0.017961761389215323
12,hypothesis,24,0.8,5.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,0.2,205516.06008075134,760.4506894469324,48234.09542751277,192.86363654649935,48231.60110073968,192.85719719653179,0.9999482837665435,3.279004512192587e-07,117.98803083571185,0.13311198474565092,13.230199303076773,0.00866459565869468,219.61210074470958,0.43965970634341006,0.18625454102569283,0.02668695314673208,0.35722819751505375,0.03236101077327796,0.17097365648936094,0.040764359987700914,3.3282295096556633,0.09838868821817923
12,antithesis,24,0.8,5.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,0.2,53461.11846199681,495.058140589411,12544.19045225236,115.55210620442124,1277.7003601818246,15.206125770855852,0.10183422796319375,0.0004398183022898619,5.384164860451744,0.024775280240440803,3.3186674904271203,0.008227174725915155,35.73793318181106,0.21330560028292989,0.14865246344603775,0.037554837540456104,0.5133667562868341,0.04321025623518118,0.3647142928407965,0.053775769854283124,0.8410143800490745,0.017961761389215323
12,hypothesis,24,0.8,5.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,0.2,231227.75234951952,564.3936962039011,54265.18839809072,148.2362197320431,54262.38208777886,148.2326918079447,0.9999482829257543,3.2655362351172583e-07,117.98719487283863,0.1324307080532,13.230150282478368,0.008620101036297317,232.94047799225174,0.31849083276896795,0.18625454102569283,0.02668695314673208,0.3572320816590267,0.03236304440003117,0.17097754063333392,0.04076586952390138,3.3282137109233827,0.09837789269098285
