trials,mode,curvature,loss_mm,distance_um,emit_photons_mean,emit_photons_sem,det_photons_mean,det_photons_sem,snr_mean,snr_sem,motor_net_steps_mean,motor_net_steps_sem,photon_peak_mean,photon_peak_sem,cilia_phase_reset_mean,cilia_phase_reset_sem,spindle_metric_mean,spindle_metric_sem
24,hypothesis,0.8,3.0,5.0,713.7142766141839,0.0,42.185307321467725,0.0,6.495021579753821,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,5.0,382.02130555965124,0.0,22.58002495737374,0.0,4.7518441638351225,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,3.0,10.0,713.7142766141839,0.0,41.55724991820235,0.0,6.4464911322519045,1.8519800276191027e-16,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,10.0,382.02130555965124,0.0,22.243852182044005,0.0,4.716338641578252,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,3.0,20.0,713.7142766141839,0.0,40.329047569678586,0.0,6.350515378272749,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,20.0,382.02130555965124,0.0,21.586446998977845,7.407920110476411e-16,4.646121500668921,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,3.0,35.0,713.7142766141839,0.0,38.55446792134002,0.0,6.209224260834852,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,35.0,382.02130555965124,0.0,20.63658897274649,0.0,4.542751035743285,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,3.0,50.0,713.7142766141839,0.0,36.85797424621609,0.0,6.071076695794264,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,50.0,382.02130555965124,0.0,19.728527091570367,0.0,4.441680435552582,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,5.0,713.7142766141839,0.0,41.76555650027669,0.0,6.462627522941175,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,5.0,382.02130555965124,0.0,22.355349955099935,0.0,4.728144240090409,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,10.0,713.7142766141839,0.0,40.73436123609921,0.0,6.38234747064897,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,10.0,382.02130555965124,0.0,21.803394398071106,0.0,4.669410283758677,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,20.0,713.7142766141839,0.0,38.74772299601885,0.0,6.224766742297976,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,20.0,382.02130555965124,0.0,20.740030305439273,0.0,4.554122122367764,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,35.0,713.7142766141839,0.0,35.94794761961956,0.0,5.995660565744168,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,35.0,382.02130555965124,0.0,19.241428022128073,0.0,4.386504989411078,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,50.0,713.7142766141839,0.0,33.35047425098206,0.0,5.774986774961669,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,50.0,382.02130555965124,0.0,17.85110951518901,0.0,4.225057102003384,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,7.0,5.0,713.7142766141839,0.0,41.34998226954042,0.0,6.430395032153196,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
