trials,mode,curvature,loss_mm,distance_um,win_ns,emit_photons_mean,emit_photons_sem,gate_photons_mean,gate_photons_sem,coincidence_ratio_mean,coincidence_ratio_sem,peak_sharpness_mean,peak_sharpness_sem,p2rms_mean,p2rms_sem,det_photons_mean,det_photons_sem,snr_mean,snr_sem,motor_net_steps_mean,motor_net_steps_sem,photon_peak_mean,photon_peak_sem,cilia_phase_reset_mean,cilia_phase_reset_sem,spindle_metric_mean,spindle_metric_sem
24,hypothesis,1.0,5.0,10.0,0.5,2293.9641487934696,0.02357233229363934,2293.964148757194,0.023572332526017835,0.9999999999841865,2.0676615746916796e-13,118.00223070536167,0.4402303558198348,13.229305385183624,0.028911757866555064,523.7006872914183,0.005381447112683076,22.884507575288712,0.00011757914370419173,6.25,12.33312524305456,3.841497376337286e-05,1.435269071255698e-07,0.5900111535268083,0.0022011517790991738,1.0840679664132229e-05,3.5323715736753516e-22
24,antithesis,1.0,5.0,10.0,0.5,1101.6995589780886,28.17818715173662,250.56122364465696,7.153348322177993,0.22732122820376555,0.0020324695202268857,5.187391472330572,0.05331480384092007,3.2472668349993836,0.017898677983030544,57.201890056728416,1.6330740978620448,7.546458727556245,0.10484993832151816,189.83333333333334,12.703369783830365,8.119066330135877e-07,2.3767616186736045e-08,0.02593695736165286,0.0002665740192046003,1.0840679664132229e-05,3.5323715736753516e-22
24,hypothesis,1.0,5.0,20.0,1.0,2293.9772542716723,0.026835176272298634,2293.9772542716723,0.02683517627230701,1.0,2.3149750345238784e-17,118.19277714215896,0.3830157852389729,13.240470040345405,0.02561667159308328,498.162349389216,0.005827553186582941,22.319550823823004,0.0001305503230577765,6.5,12.334263576355685,3.847719528390716e-05,1.2468536745855912e-07,0.5909638857107948,0.0019150789261948647,1.0840679664132229e-05,3.5323715736753516e-22
24,antithesis,1.0,5.0,20.0,1.0,1120.8566911601756,33.80931330724807,459.30668650017446,16.954709548484633,0.4082505224090349,0.00402048904615416,5.314385261717397,0.07133185014632974,3.2886642694418255,0.02370782691089332,99.74349031187278,3.6819013467361117,9.949989211828912,0.1795168608238373,185.0,13.068936507967104,8.501340106477189e-07,3.3889662591599474e-08,0.026571926308586985,0.0003566592507316487,1.0840679664132229e-05,3.5323715736753516e-22
24,hypothesis,1.0,5.0,35.0,2.0,2293.9700452324073,0.02821302413902343,2293.9700452324073,0.028213024139033357,1.0,4.009654378048873e-17,118.13562881841231,0.45274681533031225,13.237402429507894,0.029771026514345073,462.1654223771041,0.005684069085752768,21.498032978277994,0.00013220141214601974,6.416666666666667,12.36285880279225,3.84584808752948e-05,1.4744089356456608e-07,0.5906781440920615,0.0022637340766515617,1.0840679664132229e-05,3.5323715736753516e-22
24,antithesis,1.0,5.0,35.0,2.0,1165.5558678471816,27.31841353000487,753.2203897139398,20.69933726189029,0.6451591864265557,0.006021765049808105,5.326100541916991,0.10346367833866923,3.291918994400472,0.034303379278003636,151.75107463965244,4.1702889575432325,12.290984531914688,0.1722957310892486,186.33333333333334,13.47604781582121,8.842868335151978e-07,3.0243238110847825e-08,0.02663050270958496,0.0005173183916933462,1.0840679664132229e-05,3.5323715736753516e-22
24,hypothesis,1.0,7.0,10.0,2.0,2293.97369535807,0.019924167445329977,2293.97369535807,0.01992416744535329,1.0,3.896683632226471e-17,118.31034230785963,0.48706915036473347,13.248988967751805,0.03220929767949411,513.3328551788821,0.004458520942276332,22.65685006606653,9.839205504286392e-05,6.166666666666667,12.33171748130192,3.851542361444494e-05,1.5868724259950856e-07,0.5915517115392982,0.0024353457518236665,1.0840679664132229e-05,3.5323715736753516e-22
24,antithesis,1.0,7.0,10.0,2.0,1192.0993058253719,23.776676782280006,770.1505051593213,16.59220429867851,0.645730163001879,0.002845601824418732,5.307804800680686,0.03929104416417055,3.2874899132908664,0.01229233601908432,172.34005713791888,3.712912499209141,13.111050361231891,0.13837810884295648,185.91666666666666,13.170277894059918,8.992437915754499e-07,2.101646431374993e-08,0.026539024003403428,0.00019645522082085276,1.0840679664132229e-05,3.5323715736753516e-22
24,hypothesis,1.0,7.0,20.0,2.0,2293.9675268366786,0.024311723237566196,2293.9675268366786,0.024311723237569,1.0,3.407550986072324e-17,118.73506929498944,0.3856645186071596,13.277035728205547,0.0254367465756649,478.62709468629555,0.005072543235197205,21.87754772220084,0.00011593107760571877,6.416666666666667,12.331754207563044,3.865358367097706e-05,1.255874599351934e-07,0.5936753464749472,0.0019283225930357972,1.0840679664132229e-05,3.5323715736753516e-22
24,antithesis,1.0,7.0,20.0,2.0,1144.328544340509,43.186862210511066,742.6938362719449,30.940702496235886,0.6473529170102853,0.0038030327217949537,5.343335458924645,0.06566606445695598,3.2989748069031393,0.02335474186046761,154.96008070630742,6.455653085790494,12.39027037003924,0.2503285513805979,184.66666666666666,12.686102556247638,8.729379134684409e-07,4.0755743487212887e-08,0.026716677294623226,0.00032833032228477997,1.0840679664132229e-05,3.5323715736753516e-22
