trials,mode,curvature,loss_mm,distance_um,win_ns,emit_photons_mean,emit_photons_sem,gate_photons_mean,gate_photons_sem,coincidence_ratio_mean,coincidence_ratio_sem,peak_sharpness_mean,peak_sharpness_sem,p2rms_mean,p2rms_sem,det_photons_mean,det_photons_sem,snr_mean,snr_sem,motor_net_steps_mean,motor_net_steps_sem,photon_peak_mean,photon_peak_sem,cilia_phase_reset_mean,cilia_phase_reset_sem,spindle_metric_mean,spindle_metric_sem
64,antithesis,0.9,7.0,35.0,0.25,815.8535329619754,13.400025857366579,100.6176980290659,2.091992895953257,0.1230057286440211,0.001037355682382448,5.267640090542775,0.048165702755375406,3.275391016559297,0.01624680885429433,18.900942929951945,0.3929789600717671,4.333486460584862,0.04397654874315502,192.625,8.936046474101484,6.119459822298456e-07,1.303240303699657e-08,0.026338200452713872,0.00024082851377687709,1.0734379292729453e-05,2.134322410202828e-22
64,hypothesis,0.9,10.0,10.0,0.25,1478.3152948865643,0.008907668310990635,1478.3090187854523,0.008920799112530275,0.999995754555139,3.0396785664722934e-08,118.26516681720972,0.25885716313715457,13.246281125969503,0.01693527595077761,321.0310357481044,0.0019372494805917069,17.917338964226275,5.406100387297066e-05,12.03125,8.333749059570778,2.481120260777793e-05,5.4369543018471955e-08,0.5913258340860488,0.0012942858156857727,1.0734379292729453e-05,2.134322410202828e-22
64,antithesis,0.9,10.0,10.0,0.25,818.0543320961591,15.756426594637803,101.5186834127184,2.4491551729257326,0.12365980699220233,0.0010191454529416386,5.296585034489028,0.047818106442365386,3.2825142876006654,0.01639151230415461,22.04589681157779,0.5318609383294882,4.67565544297475,0.05406389300007525,192.0,8.643053913541264,6.175684555721537e-07,1.5224073097486085e-08,0.02648292517244514,0.00023909053221182693,1.0734379292729453e-05,2.134322410202828e-22
64,hypothesis,0.9,10.0,20.0,0.25,1478.3027692169483,0.012467244551003955,1478.2965060238416,0.012483648422553879,0.999995763248274,3.182198471005086e-08,118.07857145724665,0.29615597663966114,13.234772128413404,0.019571379550443184,290.47843479586777,0.0024529792497976805,17.043427896541598,7.196289398918124e-05,12.03125,8.335415476487936,2.4771865853466993e-05,6.224212235025034e-08,0.5903928572862333,0.0014807798831983057,1.0734379292729453e-05,2.134322410202828e-22
64,antithesis,0.9,10.0,20.0,0.25,812.6717040532599,13.02267241842198,100.08978589595989,2.16485864781862,0.12268200583486193,0.0009124954905480334,5.25190892049425,0.042842103446973714,3.2700229849518183,0.014888367561808011,19.66718058768317,0.4253847242486208,4.419661137791891,0.04608067628183455,193.71875,8.367533059331642,6.086036714540428e-07,1.3578422597623945e-08,0.02625954460247125,0.0002142105172348686,1.0734379292729453e-05,2.134322410202828e-22
64,hypothesis,0.9,10.0,35.0,0.25,1478.3355919322723,0.010055690659667752,1478.3293922223097,0.010066007315783315,0.9999958062875719,3.574779381797887e-08,118.45815858741311,0.23935387100566197,13.26049176718483,0.015637299231906904,250.02266769123986,0.0017024149119491917,15.81210509399894,5.3832875579737934e-05,12.03125,8.347308779725793,2.4852011850867295e-05,5.025965735617338e-08,0.5922907929370655,0.0011967693550283107,1.0734379292729453e-05,2.134322410202828e-22
64,antithesis,0.9,10.0,35.0,0.25,831.9312584412993,14.184917393678283,103.2671044263856,2.581372357412961,0.12353503661105486,0.001158169271863529,5.292141888359226,0.05504477560910956,3.281512862645284,0.019196619126973485,17.465063651763018,0.4365749652955276,4.161766333748556,0.04793590794465136,193.3125,8.85758337438192,6.284962879095589e-07,1.6440867802907876e-08,0.026460709441796133,0.0002752238780455478,1.0734379292729453e-05,2.134322410202828e-22
64,hypothesis,1.0,5.0,10.0,0.25,1529.3155740676764,0.009734055810778583,1529.3091626487671,0.009743034626177514,0.9999958076523991,3.2185248619319296e-08,118.37515351177953,0.2931399892118612,13.252476792279126,0.019467119622565258,349.1337299208134,0.002224286692883669,18.685120542630198,5.952088678837905e-05,11.875,8.347948493349671,2.5691012197415653e-05,6.367520537833495e-08,0.5918757675588977,0.001465699946059306,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,5.0,10.0,0.25,767.5200423518063,12.726005917796858,94.67690700652079,1.9946808720499372,0.12308531756517258,0.0011258779306580415,5.269288645914562,0.05233233966339231,3.271580099556954,0.017042899283122623,21.614270343676893,0.4553757931158346,4.63382904734235,0.04745903809137354,193.59375,8.628599971907287,5.755909357442236e-07,1.2431529531645492e-08,0.026346443229572813,0.00026166169831696155,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.0,5.0,20.0,0.25,1529.3103799827186,0.011556066906328284,1529.3039187809527,0.011556913544838909,0.9999957750877567,3.019781800932998e-08,118.17835987909285,0.25609209975647623,13.242647054454833,0.016829780488351206,332.1051382228878,0.002509710674969843,18.22375202638501,6.885871188560233e-05,12.125,8.348186168359407,2.564821585585093e-05,5.5617935880542727e-08,0.5908917993954643,0.0012804604987823802,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,5.0,20.0,0.25,769.23365856756,12.974886353672398,96.0097460922037,1.9845350954141894,0.12454254595326078,0.0009590625908826255,5.3365558204754,0.04473059937023365,3.295551904778642,0.015241435651271657,20.84957058248584,0.4309635868167173,4.55133716473992,0.04627395824644851,190.46875,9.381544508030156,5.842172814023023e-07,1.2326878140669214e-08,0.026682779102377,0.00022365299685116828,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.0,5.0,35.0,0.25,1529.3118726253142,0.010221402605690742,1529.3054446658155,0.010224804477347279,0.9999957968279505,2.5476847430052697e-08,118.5208429328296,0.24198631915965177,13.262870943155873,0.01597360440045696,308.1086861820704,0.002059988137080353,17.55302498033167,5.867894806842434e-05,11.875,8.346997725634411,2.5722568784160432e-05,5.2560276297516694e-08,0.5926042146641479,0.0012099315957982586,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,5.0,35.0,0.25,770.7518675172525,15.315663167579768,96.08434623771282,2.7006434856593695,0.12396624312284699,0.0011958962436560783,5.31156719768024,0.05635058674112021,3.287075677923088,0.01898427814058373,19.358082968464178,0.5440977923115318,4.377222700642234,0.056061812887471314,191.96875,8.689472305235363,5.849145111383763e-07,1.7054045379759006e-08,0.026557835988401203,0.0002817529337056011,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.0,7.0,10.0,0.25,1529.3217612756666,0.01069920860907727,1529.3153710793379,0.010707976800578575,0.9999958215462901,2.3995218610996636e-08,118.56077549747337,0.20411531774977618,13.265438853862847,0.01349022276429432,342.22180816357115,0.0023961723342132554,18.4992380355063,6.47643151077615e-05,12.09375,8.331479518504615,2.5731393232126357e-05,4.43472889568484e-08,0.5928038774873668,0.0010205765887488798,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,7.0,10.0,0.25,763.7390138097212,12.963938819606282,94.48585727979957,1.9803194071078585,0.12335280850984975,0.0009172541935162201,5.281208613000489,0.0425704868782073,3.2771324535089814,0.014359106768411636,21.14352705508814,0.44314501839052284,4.582506597699908,0.04783575273870626,192.75,8.274614554874809,5.744947622145147e-07,1.2263232714362914e-08,0.026406043065002445,0.00021285243439103654,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.0,7.0,20.0,0.25,1529.327962075326,0.010010829590921257,1529.321605446975,0.010018683105260565,0.999995843513151,3.089988696549727e-08,118.68427217238309,0.23791516559406553,13.273858858325546,0.015610623624425696,319.0867997444762,0.0020903579196984282,17.863000854385938,5.851108270215949e-05,12.03125,8.34493147511738,2.5758292990149323e-05,5.1659708189622924e-08,0.5934213608619154,0.001189575827970328,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,7.0,20.0,0.25,781.8194153192942,14.56191147043821,96.6619929165652,2.719531664450972,0.12275118868417997,0.0012377072675116081,5.256065918849963,0.05825110284648457,3.269435596892164,0.019449043379540204,20.168135902098477,0.5674193397403859,4.46729312160532,0.05793100202940822,195.28125,8.723755106019516,5.880981495758269e-07,1.7184575065888524e-08,0.026280329594249814,0.00029125551423242284,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.0,7.0,35.0,0.25,1529.3109322439218,0.010378742111231387,1529.3045271267893,0.010394297176145989,0.9999958117583394,3.175926709918306e-08,118.1027554497235,0.28515095559030745,13.236477972876086,0.01879876379003553,287.2784624966333,0.0019525592571841136,16.949290907958748,5.760019263533936e-05,12.125,8.325576747265211,2.563182224576622e-05,6.195970505477376e-08,0.5905137772486175,0.001425754777951537,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,7.0,35.0,0.25,769.0987530151841,13.072930512463323,94.45331194029635,2.0036670604990854,0.12242673834743062,0.0009199921882128342,5.239595580112848,0.04259093503740344,3.2654767052117104,0.0144189354736536,17.742968617834748,0.37638703233081067,4.197634434788662,0.044155886323382416,194.78125,8.925242559006628,5.741025370960234e-07,1.241766924003167e-08,0.02619797790056424,0.00021295467518701723,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.0,10.0,10.0,0.25,1529.2975176403143,0.009574492218866634,1529.2911408638347,0.009587782225229748,0.9999958302543375,3.216317929228015e-08,118.42732187699687,0.24080244420726085,13.257507743377058,0.015851580854767275,332.1023633578799,0.002082092187208048,18.22367589558388,5.712628246421183e-05,12.125,8.324146722084711,2.570204603290931e-05,5.2328613323371746e-08,0.5921366093849845,0.0012040122210363032,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,10.0,10.0,0.25,758.0035361865487,12.078624532481502,92.50172008713756,1.8051383076227607,0.12180905933398603,0.0008903606998977422,5.209511852688339,0.040995121872898,3.2527120291911427,0.013865417459705192,20.087764216207347,0.3920056045121234,4.468974220004171,0.042916240339160014,194.5,8.976048375785663,5.61782571290993e-07,1.1164553271137416e-08,0.02604755926344169,0.00020497560936449003,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.0,10.0,20.0,0.25,1529.3080352349407,0.010193724297959535,1529.3015823698051,0.01019929474519051,0.9999957805312666,3.388318468061036e-08,118.13779451162942,0.2397906517783413,13.23880508415856,0.015744170377476715,300.50069669207517,0.0020041143042229515,17.33495591216073,5.780631320856989e-05,12.125,8.331770686821486,2.5639378542443837e-05,5.2112935931183196e-08,0.5906889725581471,0.0011989532588917067,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,10.0,20.0,0.25,732.7938703998907,12.60652499066136,90.65080513210904,1.8855417144732254,0.12344205000810729,0.0009057882486588485,5.285574834887912,0.04207374580826535,3.2792463004165695,0.014303819541156677,17.812464468704885,0.3705002370841471,4.2065334219818915,0.04319410480319219,192.1875,8.63199552399041,5.512248618823023e-07,1.1695988134711148e-08,0.026427874174439564,0.00021036872904132677,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.0,10.0,35.0,0.25,1529.2869508397457,0.011499539013299625,1529.2805101201527,0.011507213773718876,0.9999957884141948,2.8266230850433302e-08,118.25592534855204,0.23212669326849425,13.24687418188411,0.015277572369170841,258.63978271695123,0.001946159158124561,16.08228163169966,6.0506706491399453e-05,12.03125,8.298198813394807,2.5664676723680457e-05,5.0422431889691685e-08,0.5912796267427602,0.0011606334663424717,1.0840679664132225e-05,2.134322410202828e-22
64,antithesis,1.0,10.0,35.0,0.25,774.7612441719605,14.652873367138211,98.02390238133725,2.708847725063764,0.12554560838895887,0.0012029477359606685,5.386217326571833,0.05702597630311364,3.313906497518818,0.01960100265033612,16.578306363810768,0.458134254891376,4.049716587190446,0.053169677813721256,189.40625,8.64726304157096,5.975869713279718e-07,1.7117514743107254e-08,0.02693108663285916,0.0002851298815155682,1.0840679664132225e-05,2.134322410202828e-22
64,hypothesis,1.1,5.0,10.0,0.25,1580.262033303055,0.012143039523034981,1580.2554247539433,0.012144980474646565,0.9999958180669364,2.4311030087077076e-08,118.1838208913872,0.2261743321195458,13.24101376221719,0.014716297231212903,360.764509980678,0.0027726390689929016,18.993801874297223,7.298851489482563e-05,12.09375,8.330884126690352,2.650397914238011e-05,5.07850901365107e-08,0.590919104456936,0.0011308716605977292,1.093929657363929e-05,0.0
64,antithesis,1.1,5.0,10.0,0.25,725.5534226351714,9.188970384587881,89.45698989942682,1.4201451168835697,0.12310926457484636,0.0007634366788827951,5.2684861503635165,0.035440280013098784,3.2713389402869613,0.012309883906256255,20.422589044703507,0.32421211733775773,4.51045434080722,0.03527458710158899,192.5,8.61903117599063,5.436339216933453e-07,8.818013231057408e-09,0.026342430751817587,0.0001772014000654939,1.093929657363929e-05,0.0
64,hypothesis,1.1,5.0,20.0,0.25,1580.283413053016,0.010072896442059623,1580.2767364971605,0.010090579894916775,0.9999957750851021,3.005833443052211e-08,118.10894061634812,0.2125649422711427,13.236222318169105,0.014010731387578263,343.17444528825195,0.0021912802220642605,18.524968152816847,5.914382424550393e-05,12.03125,8.310742258063375,2.6487527166364173e-05,4.7739892940848776e-08,0.5905447030817406,0.0010628247113557137,1.093929657363929e-05,0.0
64,antithesis,1.1,5.0,20.0,0.25,710.8774241548065,13.414851788901816,88.57811292515113,2.307563931883584,0.12382083680173894,0.0011317687694330325,5.303284403372771,0.052754686380658486,3.2822705005712978,0.017746311481301732,19.23570983848594,0.501112845618828,4.36412462116133,0.054935189008680316,192.0625,8.913714325431169,5.389800801941262e-07,1.4432370077839334e-08,0.026516422016863855,0.00026377343190329245,1.093929657363929e-05,0.0
64,hypothesis,1.1,5.0,35.0,0.25,1580.2624103301778,0.011344397996689234,1580.2557777036923,0.01133828717651909,0.9999958028339733,2.8889219216295026e-08,118.40576329058428,0.19455590418261934,13.256420086005239,0.012562626300188414,318.37363372907237,0.002284321145718074,17.843027586873426,6.401218566504384e-05,12.03125,8.346714517052003,2.6553751906147488e-05,4.364494208240054e-08,0.5920288164529214,0.0009727795209130966,1.093929657363929e-05,0.0
64,antithesis,1.1,5.0,35.0,0.25,725.4411093591859,10.594441197545335,89.607972017777,1.628978609494575,0.12327420593631035,0.0009437886058771142,5.278427599464464,0.04393200149370124,3.2771909103953245,0.015275609831991348,18.05328989453126,0.32818980730153974,4.237674320684661,0.03891509711142008,192.53125,8.705868549284478,5.448679650561733e-07,1.0126849467580087e-08,0.026392137997322318,0.00021966000746850622,1.093929657363929e-05,0.0
64,hypothesis,1.1,7.0,10.0,0.25,1580.3021863046597,0.009664715385119928,1580.2954999953204,0.009678633530597574,0.9999957689644859,3.122982814911607e-08,118.12742479513108,0.27352178355916373,13.237494094456757,0.018018289279053006,353.6298618769962,0.002165831541374845,18.805048834370933,5.758645786285878e-05,12.09375,8.329216803191251,2.6491970857828688e-05,6.138981925525159e-08,0.5906371239756554,0.0013676089177958185,1.093929657363929e-05,0.0
64,antithesis,1.1,7.0,10.0,0.25,715.7907750228587,11.870303417141809,87.64118801541775,1.9298354288845556,0.12194066899059938,0.0009836909532022914,5.214878582780608,0.045636216569789084,3.2516411386102466,0.015491470347879214,19.61186449794978,0.4318479905586011,4.4122892851238396,0.047737336446124025,195.375,8.738583822463582,5.323593642964418e-07,1.2024577902401848e-08,0.026074392913903042,0.00022818108284894547,1.093929657363929e-05,0.0
64,hypothesis,1.1,7.0,20.0,0.25,1580.2628303912886,0.010684823573351628,1580.25616749233,0.010685709648551613,0.9999957836764889,2.4487065419076344e-08,118.44395708775858,0.24036951196126455,13.258949215014892,0.01578370323198013,329.7140911798108,0.0022295303241719657,18.158031031401944,6.139320292220073e-05,12.15625,8.337416224502363,2.6562333918156554e-05,5.399371822139052e-08,0.592219785438793,0.001201847559806323,1.093929657363929e-05,0.0
64,antithesis,1.1,7.0,20.0,0.25,724.2555786261455,13.275638918100498,90.10418676565735,2.2478451756300837,0.12393283358828429,0.0012536940371064861,5.314026501972562,0.059891867021237874,3.2928837879459647,0.021638117970808574,18.799876034072717,0.4690038516805173,4.316426842874019,0.05169129047472037,192.09375,9.15815943847863,5.488597696510979e-07,1.4266849809304562e-08,0.026570132509862808,0.0002994593351061894,1.093929657363929e-05,0.0
64,hypothesis,1.1,7.0,35.0,0.25,1580.2745399004511,0.010492204224544643,1580.2678279810543,0.010503660739609205,0.9999957526847485,3.34927967532903e-08,117.98088214727133,0.2783090660002016,13.227904350208107,0.01828583412387083,296.85187214361383,0.0019731031029702373,17.229389772480385,5.726049418742766e-05,12.15625,8.320502585111623,2.645866636871792e-05,6.246142241645481e-08,0.5899044107363567,0.0013915453300010082,1.093929657363929e-05,0.0
64,antithesis,1.1,7.0,35.0,0.25,731.0112444705229,13.973705930353185,90.78148969168534,2.3368122948128836,0.12362638734459229,0.001211635666074458,5.2964483901076225,0.05701539658469331,3.282713929758514,0.01956127386188203,17.05322015280948,0.4389680611606652,4.109961104493753,0.05062151298717358,192.5625,8.532555390274078,5.52466711437568e-07,1.4683362978233708e-08,0.02648224195053811,0.0002850769829234665,1.093929657363929e-05,0.0
64,hypothesis,1.1,10.0,10.0,0.25,1580.2663182556053,0.011837204727218423,1580.2596345671,0.0118363441865213,0.9999957705305698,2.7580022684034453e-08,118.07670679008447,0.2363759254739054,13.236662568765546,0.01509322771674739,343.17073141635456,0.002570392107051433,18.52486791067952,6.937713219373649e-05,12.1875,8.341866910445605,2.6480028909827715e-05,5.3093471764067796e-08,0.5903835339504224,0.0011818796273695273,1.093929657363929e-05,0.0
64,antithesis,1.1,10.0,10.0,0.25,719.9665768645785,13.17053123637934,89.871876383943,2.0782369442116266,0.12433394579378165,0.001048346556757658,5.328275928203597,0.048757571924691774,3.2941034666516726,0.016609006844685387,19.516664779510542,0.45131197216017377,4.399503861958287,0.050557297861516574,191.9375,8.4920561327108,5.470140286413832e-07,1.2914744636336476e-08,0.026641379641017985,0.00024378785962345887,1.093929657363929e-05,0.0
64,hypothesis,1.1,10.0,20.0,0.25,1580.2811241258019,0.010582688958394594,1580.2744842614175,0.010588241771900759,0.999995798300308,2.6157951233245457e-08,118.40544957878606,0.21707655185143868,13.256367519359273,0.014335330815923203,310.5166364566247,0.002080540598323024,17.62148223708966,5.9034345688612587e-05,12.0625,8.336781280747138,2.6553984692913547e-05,4.873187192923256e-08,0.5920272478939304,0.0010853827592571944,1.093929657363929e-05,0.0
64,antithesis,1.1,10.0,20.0,0.25,725.0425543815245,12.463095070594427,90.08826806585093,2.052980035225184,0.12365897600771368,0.0008880751333341356,5.296835649961682,0.041414440377628925,3.2849796187025184,0.01427175888853475,17.701928533690854,0.40340109367055443,4.19106223889291,0.04662001723096883,192.375,8.660125164057552,5.481314268883207e-07,1.2793059479290944e-08,0.026484178249808414,0.00020707220188814467,1.093929657363929e-05,0.0
64,hypothesis,1.1,10.0,35.0,0.25,1580.2975498357384,0.009234210719769112,1580.2908983113575,0.009244964281785539,0.9999957909646177,3.301238548519768e-08,118.06000811413173,0.24221933836207654,13.232017143930989,0.01600078712157319,267.2669218394161,0.001563555892619805,16.34830026915184,4.78200914105758e-05,12.03125,8.32719919323237,2.647677755684088e-05,5.4375858931000936e-08,0.5903000405706587,0.0012110966918103825,1.093929657363929e-05,0.0
64,antithesis,1.1,10.0,35.0,0.25,712.4286736631159,13.669148512553553,88.18753148535092,1.996812423492284,0.12349762035650105,0.0008934979918547727,5.287077951514197,0.041319963390723205,3.2777908236838633,0.013908190137932843,14.914728743861,0.33771118373696934,3.8472783830062838,0.04238481730891796,192.03125,8.821475890119538,5.361466906685875e-07,1.2324178501310632e-08,0.02643538975757099,0.00020659981695361602,1.093929657363929e-05,0.0
