trials,mode,N,curvature,loss_mm,alpha,ell_um,det_x_um,det_y_um,det_z_um,node_radius_um,kappa_sigma,emit_photons_total_mean,emit_photons_total_sem,det_photons_total_mean,det_photons_total_sem,snr_mean,snr_sem,R_before_mean,R_before_sem,R_after_mean,R_after_sem,sync_gain_mean,sync_gain_sem,mean_phase_reset_mean,mean_phase_reset_sem
12,hypothesis,16,0.8,3.0,0.1,5.0,0.0,0.0,20.0,12.0,0.1,13613.63341439341,96.03806912104241,4.030977475511658,6.95999032832552e-05,1.9977652073928518,1.7247058018516904e-05,0.20474027829841668,0.02572914557438412,0.20051279937247254,0.029220226667565775,-0.004227478925944157,0.02249977165303824,0.11628291271574248,0.004019367299527309
12,antithesis,16,0.8,3.0,0.1,5.0,0.0,0.0,20.0,12.0,0.1,7311.7919467502325,57.24268237987287,4.02322896204067,0.00013779729830243605,1.9958441869985706,3.417822428175012e-05,0.20474027829841668,0.02572914557438412,0.19978757285507742,0.028450574802116418,-0.004952705443339284,0.021202660378128565,0.1116251866231005,0.0038671938661891396
12,hypothesis,16,0.8,3.0,0.1,8.0,0.0,0.0,20.0,12.0,0.1,15747.670207365305,126.23440579925793,4.032196558623949,6.8657972018614e-05,1.998067275379085,1.7011072989871082e-05,0.20474027829841668,0.02572914557438412,0.20065020026641156,0.02922754546946081,-0.004090078032005152,0.02244882400407251,0.11598142540001155,0.004045955143027544
12,antithesis,16,0.8,3.0,0.1,8.0,0.0,0.0,20.0,12.0,0.1,8457.254784915393,73.42402231846859,4.025490511306704,0.00013252200596082527,1.9964050634670132,3.286066939065167e-05,0.20474027829841668,0.02572914557438412,0.19980150815874528,0.028575701800574005,-0.004938770139671425,0.02149725821894704,0.11302977687889972,0.0038221540292382064
12,hypothesis,16,0.8,3.0,0.1,12.0,0.0,0.0,20.0,12.0,0.1,18031.512908147284,135.4280333135015,4.033183802210784,5.676152668469552e-05,1.9983118642611115,1.4061811659521028e-05,0.20474027829841668,0.02572914557438412,0.20077673797933082,0.02932390335334356,-0.003963540319085878,0.02267817182846636,0.11716739046438977,0.004113849557198707
12,antithesis,16,0.8,3.0,0.1,12.0,0.0,0.0,20.0,12.0,0.1,9683.848054348358,80.03368019542346,4.027323689442287,0.00011087499051991371,1.996859586666286,2.748677799646289e-05,0.20474027829841668,0.02572914557438412,0.20004583404503737,0.028740470807816377,-0.0046944442533793885,0.021877626192696627,0.11478026559319447,0.0038719148395695794
12,hypothesis,16,0.8,3.0,0.1,20.0,0.0,0.0,20.0,12.0,0.1,20937.084476717006,125.70376492612505,4.034129596013443,3.9937976883892234e-05,1.9985461559475748,9.892859434963754e-06,0.20474027829841668,0.02572914557438412,0.20089107777086965,0.02949201696792233,-0.0038492005275470678,0.023114945468476422,0.11946107080261793,0.004213729316281293
12,antithesis,16,0.8,3.0,0.1,20.0,0.0,0.0,20.0,12.0,0.1,11244.97252449874,79.26677887134369,4.029080986379398,8.228410871725906e-05,1.9972951986509335,2.039444420541913e-05,0.20474027829841668,0.02572914557438412,0.20034249550135932,0.028966313141350463,-0.004397782797057361,0.0223838813666176,0.11713443678795465,0.004044814039190981
12,hypothesis,16,0.8,3.0,0.2,5.0,0.0,0.0,20.0,12.0,0.1,15795.495777173317,181.9097877164274,4.032214313704071,9.556706264384019e-05,1.9980716737004107,2.3678203857757443e-05,0.20474027829841668,0.02572914557438412,0.2002805016750815,0.029017518939026207,-0.004459776623335244,0.02175966272385511,0.11237330882463979,0.0038354825156507746
12,antithesis,16,0.8,3.0,0.2,5.0,0.0,0.0,20.0,12.0,0.1,8482.463211176118,100.33204727225626,4.025523414378492,0.00017685054858191098,1.996413220117488,4.385276340891987e-05,0.20474027829841668,0.02572914557438412,0.19913521543033588,0.028397362922555448,-0.0056050628680808096,0.02089718731794153,0.11005471805517987,0.003478408838725645
12,hypothesis,16,0.8,3.0,0.2,8.0,0.0,0.0,20.0,12.0,0.1,20063.569363117113,243.27985177911017,4.033867030910815,7.982632421576776e-05,1.9984811154424402,1.977412215892868e-05,0.20474027829841668,0.02572914557438412,0.20042183494298857,0.029022886231509944,-0.004318443355428134,0.021800090063917713,0.1126894048473014,0.003849485612017346
