trials,mode,N,curvature,loss_mm,alpha,ell_um,det_x_um,det_y_um,det_z_um,node_radius_um,kappa_sigma,emit_photons_total_mean,emit_photons_total_sem,det_photons_total_mean,det_photons_total_sem,snr_mean,snr_sem,R_before_mean,R_before_sem,R_after_mean,R_after_sem,sync_gain_mean,sync_gain_sem,mean_phase_reset_mean,mean_phase_reset_sem
12,hypothesis,16,0.8,3.0,0.2,20.0,0.0,0.0,20.0,12.0,0.1,30442.397901820517,239.72007283202115,4.036767005282764,2.8260688777864405e-05,1.9991993483134547,6.9980361295142064e-06,0.20474027829841668,0.02572914557438412,0.200732581565261,0.02943875423842919,-0.004007696733155684,0.022893055963940243,0.1184297377829791,0.004083557017879212
12,antithesis,16,0.8,3.0,0.2,20.0,0.0,0.0,20.0,12.0,0.1,16348.824366673129,140.3066509570989,4.033983112640104,5.478026091983734e-05,1.9985098707439632,1.3569420621223876e-05,0.20474027829841668,0.02572914557438412,0.2002643681171291,0.029088063773285842,-0.004475910181287595,0.022534217682837233,0.11780238658767572,0.003857145873413216
12,hypothesis,16,0.8,3.0,0.3,5.0,0.0,0.0,20.0,12.0,0.1,17977.358139953216,268.9950228546099,4.034518717098309,8.669031862548075e-05,1.9986425397900422,2.1472709026588374e-05,0.20474027829841668,0.02572914557438412,0.20008483473962604,0.02877186136773296,-0.004655443558790621,0.021144053363657905,0.10918917268149246,0.0037306112850292532
12,antithesis,16,0.8,3.0,0.3,5.0,0.0,0.0,20.0,12.0,0.1,9653.134475602004,145.99905234942563,4.029802740536906,0.00015838191638965218,1.9974740814983203,3.925270305288242e-05,0.20474027829841668,0.02572914557438412,0.19914012307364537,0.028301479634876805,-0.005600155224771295,0.020459956582456924,0.10780739352746965,0.0033576674219651425
12,hypothesis,16,0.8,3.0,0.3,8.0,0.0,0.0,20.0,12.0,0.1,24379.468518868915,361.2542388726563,4.035956841645145,6.385258601643363e-05,1.998998721827902,1.5813085320929107e-05,0.20474027829841668,0.02572914557438412,0.20023326442783118,0.028810576260435376,-0.004507013870585539,0.021310062115623935,0.11029658551826253,0.0037145017786684924
12,antithesis,16,0.8,3.0,0.3,8.0,0.0,0.0,20.0,12.0,0.1,13089.522990097475,196.2543419079189,4.032475448501972,0.00011648700230230624,1.9981363716108274,2.8860105178964423e-05,0.20474027829841668,0.02572914557438412,0.19974286264075933,0.028468143599026868,-0.0049974156576574,0.020909617499801556,0.10996900658468135,0.0034148638317314894
12,hypothesis,16,0.8,3.0,0.3,12.0,0.0,0.0,20.0,12.0,0.1,31230.996621214843,387.7779258378749,4.036845404298062,4.219388011676272e-05,1.9992187615221766,1.0448142351491796e-05,0.20474027829841668,0.02572914557438412,0.20039986416374608,0.029029996335772613,-0.004340414134670598,0.021893382011751835,0.1133593895823143,0.0038189773282396706
12,antithesis,16,0.8,3.0,0.3,12.0,0.0,0.0,20.0,12.0,0.1,16769.302798396377,213.05234097814193,4.034128309387817,7.761993646795348e-05,1.9985458364962019,1.922668791150122e-05,0.20474027829841668,0.02572914557438412,0.20013012776452477,0.02875891390888879,-0.004610150533891966,0.021627258039416994,0.11331606346088198,0.0035808464363207863
12,hypothesis,16,0.8,3.0,0.3,20.0,0.0,0.0,20.0,12.0,0.1,39947.711326924014,354.60904146242575,4.037535344869589,2.4089770693296968e-05,1.9993895985296304,5.964645402255276e-06,0.20474027829841668,0.02572914557438412,0.20060883750898628,0.029370266288701753,-0.0041314407894304265,0.022740506848577355,0.11775029052996015,0.004003111205806585
12,antithesis,16,0.8,3.0,0.3,20.0,0.0,0.0,20.0,12.0,0.1,21452.67620884752,202.86581877193805,4.0354122708907365,4.582448979022241e-05,1.998863855353487,1.134904790813222e-05,0.20474027829841668,0.02572914557438412,0.20040712824116666,0.029141837896975113,-0.004333150057250035,0.02253934647566449,0.1177042217326313,0.003834436977171752
12,hypothesis,16,0.8,3.0,0.5,5.0,0.0,0.0,20.0,12.0,0.1,22341.08286551303,443.94875734539704,4.035579723646021,9.235615263683684e-05,1.9989053260991758,2.2873117217351147e-05,0.20474027829841668,0.02572914557438412,0.19984577789652946,0.028437256089864887,-0.004894500401887281,0.020328132504794764,0.10493467314769028,0.0036498027756770787
12,antithesis,16,0.8,3.0,0.5,5.0,0.0,0.0,20.0,12.0,0.1,11994.47700445377,239.14923395439263,4.031774222952541,0.0001678579442849286,1.9979626290212833,4.159130047609972e-05,0.20474027829841668,0.02572914557438412,0.19914844340140628,0.028184756284722726,-0.005591834897010427,0.019884817021992313,0.10456133137343566,0.003334430259719724
12,hypothesis,16,0.8,3.0,0.5,8.0,0.0,0.0,20.0,12.0,0.1,33011.26683037252,597.7896251942824,4.03700963810333,5.7414451398708156e-05,1.9992594286704648,1.421682273549682e-05,0.20474027829841668,0.02572914557438412,0.20004165281239192,0.028573750209177257,-0.004698625486024798,0.020751957483684042,0.10750573777621653,0.003596272562231252
12,antithesis,16,0.8,3.0,0.5,8.0,0.0,0.0,20.0,12.0,0.1,17721.791195279566,322.41901675719,4.034433238383779,0.00010421879930264149,1.998621366644861,2.581444962946835e-05,0.20474027829841668,0.02572914557438412,0.1999201010178228,0.028427636374845733,-0.004820177280593931,0.020574697472243268,0.10780846149744856,0.0033451909032823877
12,hypothesis,16,0.8,3.0,0.5,12.0,0.0,0.0,20.0,12.0,0.1,44430.48033428241,641.520030763217,4.037780715708881,3.4311581355674827e-05,1.999450351404353,8.49532111077513e-06,0.20474027829841668,0.02572914557438412,0.20029341429429806,0.02886947233707491,-0.004446864004118665,0.021530910087132354,0.11162606691593539,0.0036936503238297475
12,antithesis,16,0.8,3.0,0.5,12.0,0.0,0.0,20.0,12.0,0.1,23854.757542444393,348.9999313288252,4.0358682835621105,6.263749899369561e-05,1.9989767904362805,1.5512200293483974e-05,0.20474027829841668,0.02572914557438412,0.20033070846473397,0.02877610471966563,-0.00440956983368278,0.021479341584306658,0.11222618060352944,0.0035338701646130764
12,hypothesis,16,0.8,3.0,0.5,20.0,0.0,0.0,20.0,12.0,0.1,58958.33817713103,584.9478923139178,4.038329356523459,1.8125798117879342e-05,1.9995861864472495,4.487518026195253e-06,0.20474027829841668,0.02572914557438412,0.2005468075831531,0.029278907964284326,-0.00419347071526361,0.022549347040955296,0.11689076720484547,0.003912380715573796
12,antithesis,16,0.8,3.0,0.5,20.0,0.0,0.0,20.0,12.0,0.1,31660.379893196292,329.07333351639164,4.036889698550861,3.400852430627195e-05,1.9992297298056652,8.421151040627247e-06,0.20474027829841668,0.02572914557438412,0.20060432814527676,0.029207001389616526,-0.004135950153139899,0.02253514923250258,0.11735365760950944,0.003838142669332709
12,hypothesis,16,0.8,5.0,0.1,5.0,0.0,0.0,20.0,12.0,0.1,13613.63341439341,96.03806912104241,4.032466283343496,6.205898499379499e-05,1.9981341025319657,1.5375559313293123e-05,0.20474027829841668,0.02572914557438412,0.20051279937247254,0.029220226667565775,-0.004227478925944157,0.02249977165303824,0.11628291271574248,0.004019367299527309
12,antithesis,16,0.8,5.0,0.1,5.0,0.0,0.0,20.0,12.0,0.1,7311.7919467502325,57.24268237987287,4.025990380369152,0.00012206010181189108,1.99652901283783,3.0264590421573842e-05,0.20474027829841668,0.02572914557438412,0.19978757285507742,0.028450574802116418,-0.004952705443339284,0.021202660378128565,0.1116251866231005,0.0038671938661891396
12,hypothesis,16,0.8,5.0,0.1,8.0,0.0,0.0,20.0,12.0,0.1,15747.670207365305,126.23440579925793,4.033484535849267,6.107546212404864e-05,1.9983863646906288,1.5129971649231667e-05,0.20474027829841668,0.02572914557438412,0.20065020026641156,0.02922754546946081,-0.004090078032005152,0.02244882400407251,0.11598142540001155,0.004045955143027544
12,antithesis,16,0.8,5.0,0.1,8.0,0.0,0.0,20.0,12.0,0.1,8457.254784915393,73.42402231846859,4.027880878709822,0.00011732745418012597,1.9969977166759547,2.9084419727989007e-05,0.20474027829841668,0.02572914557438412,0.19980150815874528,0.028575701800574005,-0.004938770139671425,0.02149725821894704,0.11302977687889972,0.0038221540292382064
12,hypothesis,16,0.8,5.0,0.1,12.0,0.0,0.0,20.0,12.0,0.1,18031.512908147284,135.4280333135015,4.0343090354743785,5.080978186201004e-05,1.9985906033051444,1.2585601338800288e-05,0.20474027829841668,0.02572914557438412,0.20077673797933082,0.02932390335334356,-0.003963540319085878,0.02267817182846636,0.11716739046438977,0.004113849557198707
12,antithesis,16,0.8,5.0,0.1,12.0,0.0,0.0,20.0,12.0,0.1,9683.848054348358,80.03368019542346,4.029412929768173,9.861810802302447e-05,1.9973774719312367,2.4441932136096597e-05,0.20474027829841668,0.02572914557438412,0.20004583404503737,0.028740470807816377,-0.0046944442533793885,0.021877626192696627,0.11478026559319447,0.0038719148395695794
12,hypothesis,16,0.8,5.0,0.1,20.0,0.0,0.0,20.0,12.0,0.1,20937.084476717006,125.70376492612505,4.035098844435616,3.6348421327606726e-05,1.9987862290752865,9.002627168247115e-06,0.20474027829841668,0.02572914557438412,0.20089107777086965,0.02949201696792233,-0.0038492005275470678,0.023114945468476422,0.11946107080261793,0.004213729316281293
12,antithesis,16,0.8,5.0,0.1,20.0,0.0,0.0,20.0,12.0,0.1,11244.97252449874,79.26677887134369,4.030881289115343,7.387528469608e-05,1.9977413719997432,1.8306245538844997e-05,0.20474027829841668,0.02572914557438412,0.20034249550135932,0.028966313141350463,-0.004397782797057361,0.0223838813666176,0.11713443678795465,0.004044814039190981
12,hypothesis,16,0.8,5.0,0.2,5.0,0.0,0.0,20.0,12.0,0.1,15795.495777173317,181.9097877164274,4.033499393492163,8.313858773192991e-05,1.998390044753795,2.0595566670014263e-05,0.20474027829841668,0.02572914557438412,0.2002805016750815,0.029017518939026207,-0.004459776623335244,0.02175966272385511,0.11237330882463979,0.0038354825156507746
12,antithesis,16,0.8,5.0,0.2,5.0,0.0,0.0,20.0,12.0,0.1,8482.463211176118,100.33204727225626,4.0279083762611725,0.0001537334760510752,1.9970045315513845,3.810931484892816e-05,0.20474027829841668,0.02572914557438412,0.19913521543033588,0.028397362922555448,-0.0056050628680808096,0.02089718731794153,0.11005471805517987,0.003478408838725645
12,hypothesis,16,0.8,5.0,0.2,8.0,0.0,0.0,20.0,12.0,0.1,20063.569363117113,243.27985177911017,4.034879661756629,6.959300597577303e-05,1.9987319416597147,1.7237010854679695e-05,0.20474027829841668,0.02572914557438412,0.20042183494298857,0.029022886231509944,-0.004318443355428134,0.021800090063917713,0.1126894048473014,0.003849485612017346
12,antithesis,16,0.8,5.0,0.2,8.0,0.0,0.0,20.0,12.0,0.1,10773.388887506435,133.84405062415817,4.0304726158199236,0.0001280741556485646,1.9976400964587826,3.173856064250353e-05,0.20474027829841668,0.02572914557438412,0.19961883062168792,0.02850801210272154,-0.0051214476767287576,0.02118902939863819,0.11144942682992633,0.0035129548049056
12,hypothesis,16,0.8,5.0,0.2,12.0,0.0,0.0,20.0,12.0,0.1,24631.25476468106,261.1763353928232,4.0358297327706625,5.0505708008951195e-05,1.9989672434856134,1.2507919999754437e-05,0.20474027829841668,0.02572914557438412,0.20054549711453193,0.02917807354069105,-0.004194781183884781,0.022221376974447895,0.1149150292507141,0.003928995073198997
12,antithesis,16,0.8,5.0,0.2,12.0,0.0,0.0,20.0,12.0,0.1,13226.575426372367,145.67215665963064,4.032239231707097,9.386900441111727e-05,1.9980778475203536,2.325695872591365e-05,0.20474027829841668,0.02572914557438412,0.1999663257166734,0.028747348894052983,-0.004773952581743333,0.02176120003169366,0.11414412712404158,0.0036509265435827353
12,hypothesis,16,0.8,5.0,0.2,20.0,0.0,0.0,20.0,12.0,0.1,30442.397901820517,239.72007283202115,4.0366269184685395,3.1565142944412444e-05,1.9991646591382892,7.816439243856168e-06,0.20474027829841668,0.02572914557438412,0.200732581565261,0.02943875423842919,-0.004007696733155684,0.022893055963940243,0.1184297377829791,0.004083557017879212
12,antithesis,16,0.8,5.0,0.2,20.0,0.0,0.0,20.0,12.0,0.1,16348.824366673129,140.3066509570989,4.03372228887009,6.083331609135424e-05,1.9984452611047694,1.5069270606183418e-05,0.20474027829841668,0.02572914557438412,0.2002643681171291,0.029088063773285842,-0.004475910181287595,0.022534217682837233,0.11780238658767572,0.003857145873413216
12,hypothesis,16,0.8,5.0,0.3,5.0,0.0,0.0,20.0,12.0,0.1,17977.358139953216,268.9950228546099,4.034281482290483,9.333729600871541e-05,1.9985837773538815,2.3119825203897277e-05,0.20474027829841668,0.02572914557438412,0.20008483473962604,0.02877186136773296,-0.004655443558790621,0.021144053363657905,0.10918917268149246,0.0037306112850292532
12,antithesis,16,0.8,5.0,0.3,5.0,0.0,0.0,20.0,12.0,0.1,9653.134475602004,145.99905234942563,4.029360989333287,0.0001703805768209352,1.997364595200608,4.2228667791919015e-05,0.20474027829841668,0.02572914557438412,0.19914012307364537,0.028301479634876805,-0.005600155224771295,0.020459956582456924,0.10780739352746965,0.0033576674219651425
12,hypothesis,16,0.8,5.0,0.3,8.0,0.0,0.0,20.0,12.0,0.1,24379.468518868915,361.2542388726563,4.035781775116447,6.903074488527242e-05,1.9989553662372004,1.7095835502072754e-05,0.20474027829841668,0.02572914557438412,0.20023326442783118,0.028810576260435376,-0.004507013870585539,0.021310062115623935,0.11029658551826253,0.0037145017786684924
12,antithesis,16,0.8,5.0,0.3,8.0,0.0,0.0,20.0,12.0,0.1,13089.522990097475,196.2543419079189,4.032149434024927,0.00012582929702253546,1.9980555976783496,3.117592659925187e-05,0.20474027829841668,0.02572914557438412,0.19974286264075933,0.028468143599026868,-0.0049974156576574,0.020909617499801556,0.10996900658468135,0.0034148638317314894
12,hypothesis,16,0.8,5.0,0.3,12.0,0.0,0.0,20.0,12.0,0.1,31230.996621214843,387.7779258378749,4.036708750022426,4.600289384465703e-05,1.9991849226453817,1.1391536405790759e-05,0.20474027829841668,0.02572914557438412,0.20039986416374608,0.029029996335772613,-0.004340414134670598,0.021893382011751835,0.1133593895823143,0.0038189773282396706
12,antithesis,16,0.8,5.0,0.3,12.0,0.0,0.0,20.0,12.0,0.1,16769.302798396377,213.05234097814193,4.033873836983178,8.453105896249124e-05,1.9984828012629416,2.0939236049504633e-05,0.20474027829841668,0.02572914557438412,0.20013012776452477,0.02875891390888879,-0.004610150533891966,0.021627258039416994,0.11331606346088198,0.0035808464363207863
12,hypothesis,16,0.8,5.0,0.3,20.0,0.0,0.0,20.0,12.0,0.1,39947.711326924014,354.60904146242575,4.037428526417621,2.672415159808548e-05,1.9993631500491995,6.617010095253823e-06,0.20474027829841668,0.02572914557438412,0.20060883750898628,0.029370266288701753,-0.0041314407894304265,0.022740506848577355,0.11775029052996015,0.004003111205806585
12,antithesis,16,0.8,5.0,0.3,20.0,0.0,0.0,20.0,12.0,0.1,21452.67620884752,202.86581877193805,4.0352133731869415,5.064941176953005e-05,1.9988145945797127,1.2544303161419775e-05,0.20474027829841668,0.02572914557438412,0.20040712824116666,0.029141837896975113,-0.004333150057250035,0.02253934647566449,0.1177042217326313,0.003834436977171752
12,hypothesis,16,0.8,5.0,0.5,5.0,0.0,0.0,20.0,12.0,0.1,22341.08286551303,443.94875734539704,4.035388376217465,9.868177531189787e-05,1.9988579361706627,2.4440329376855888e-05,0.20474027829841668,0.02572914557438412,0.19984577789652946,0.028437256089864887,-0.004894500401887281,0.020328132504794764,0.10493467314769028,0.0036498027756770787
12,antithesis,16,0.8,5.0,0.5,5.0,0.0,0.0,20.0,12.0,0.1,11994.47700445377,239.14923395439263,4.031417838487582,0.00017921435274343618,1.9978743224727733,4.440709657819757e-05,0.20474027829841668,0.02572914557438412,0.19914844340140628,0.028184756284722726,-0.005591834897010427,0.019884817021992313,0.10456133137343566,0.003334430259719724
12,hypothesis,16,0.8,5.0,0.5,8.0,0.0,0.0,20.0,12.0,0.1,33011.26683037252,597.7896251942824,4.036880126771864,6.16911120137977e-05,1.999227359192311,1.5276049845323718e-05,0.20474027829841668,0.02572914557438412,0.20004165281239192,0.028573750209177257,-0.004698625486024798,0.020751957483684042,0.10750573777621653,0.003596272562231252
12,antithesis,16,0.8,5.0,0.5,8.0,0.0,0.0,20.0,12.0,0.1,17721.791195279566,322.41901675719,4.034192018692219,0.00011190484202680754,1.9985616164406907,2.7719057047081638e-05,0.20474027829841668,0.02572914557438412,0.1999201010178228,0.028427636374845733,-0.004820177280593931,0.020574697472243268,0.10780846149744856,0.0033451909032823877
12,hypothesis,16,0.8,5.0,0.5,12.0,0.0,0.0,20.0,12.0,0.1,44430.48033428241,641.520030763217,4.037684554915951,3.7196020139826704e-05,1.9994265425081286,9.209601464203105e-06,0.20474027829841668,0.02572914557438412,0.20029341429429806,0.02886947233707491,-0.004446864004118665,0.021530910087132354,0.11162606691593539,0.0036936503238297475
12,antithesis,16,0.8,5.0,0.5,12.0,0.0,0.0,20.0,12.0,0.1,23854.757542444393,348.9999313288252,4.035689195703194,6.785394371645709e-05,1.998932438461033,1.680441907282793e-05,0.20474027829841668,0.02572914557438412,0.20033070846473397,0.02877610471966563,-0.00440956983368278,0.021479341584306658,0.11222618060352944,0.0035338701646130764
12,hypothesis,16,0.8,5.0,0.5,20.0,0.0,0.0,20.0,12.0,0.1,58958.33817713103,584.9478923139178,4.038256933591541,1.9992329527168516e-05,1.9995682561766908,4.94967254860018e-06,0.20474027829841668,0.02572914557438412,0.2005468075831531,0.029278907964284326,-0.00419347071526361,0.022549347040955296,0.11689076720484547,0.003912380715573796
12,antithesis,16,0.8,5.0,0.5,20.0,0.0,0.0,20.0,12.0,0.1,31660.379893196292,329.07333351639164,4.036754835093275,3.742341384776511e-05,1.9991963345800852,9.26689198285194e-06,0.20474027829841668,0.02572914557438412,0.20060432814527676,0.029207001389616526,-0.004135950153139899,0.02253514923250258,0.11735365760950944,0.003838142669332709
12,hypothesis,16,0.8,7.0,0.1,5.0,0.0,0.0,20.0,12.0,0.1,13613.63341439341,96.03806912104241,4.032141044102641,6.93097460893253e-05,1.998053520806548,1.7172701011357172e-05,0.20474027829841668,0.02572914557438412,0.20051279937247254,0.029220226667565775,-0.004227478925944157,0.02249977165303824,0.11628291271574248,0.004019367299527309
12,antithesis,16,0.8,7.0,0.1,5.0,0.0,0.0,20.0,12.0,0.1,7311.7919467502325,57.24268237987287,4.025384999284293,0.00013524689263378172,1.9963788993059621,3.353665953302267e-05,0.20474027829841668,0.02572914557438412,0.19978757285507742,0.028450574802116418,-0.004952705443339284,0.021202660378128565,0.1116251866231005,0.0038671938661891396
12,hypothesis,16,0.8,7.0,0.1,8.0,0.0,0.0,20.0,12.0,0.1,15747.670207365305,126.23440579925793,4.033203184154564,6.79412173500279e-05,1.9983166655835325,1.6831400787639847e-05,0.20474027829841668,0.02572914557438412,0.20065020026641156,0.02922754546946081,-0.004090078032005152,0.02244882400407251,0.11598142540001155,0.004045955143027544
12,antithesis,16,0.8,7.0,0.1,8.0,0.0,0.0,20.0,12.0,0.1,8457.254784915393,73.42402231846859,4.027357136362814,0.00012978830234617125,1.9968678778394173,3.217537471341472e-05,0.20474027829841668,0.02572914557438412,0.19980150815874528,0.028575701800574005,-0.004938770139671425,0.02149725821894704,0.11302977687889972,0.0038221540292382064
12,hypothesis,16,0.8,7.0,0.1,12.0,0.0,0.0,20.0,12.0,0.1,18031.512908147284,135.4280333135015,4.034063207652134,5.684357282178171e-05,1.9985297108869016,1.4080615388767404e-05,0.20474027829841668,0.02572914557438412,0.20077673797933082,0.02932390335334356,-0.003963540319085878,0.02267817182846636,0.11716739046438977,0.004113849557198707
12,antithesis,16,0.8,7.0,0.1,12.0,0.0,0.0,20.0,12.0,0.1,9683.848054348358,80.03368019542346,4.028955304995342,0.00010956951420242365,1.997264046139742,2.7157667531539292e-05,0.20474027829841668,0.02572914557438412,0.20004583404503737,0.028740470807816377,-0.0046944442533793885,0.021877626192696627,0.11478026559319447,0.0038719148395695794
12,hypothesis,16,0.8,7.0,0.1,20.0,0.0,0.0,20.0,12.0,0.1,20937.084476717006,125.70376492612505,4.034887050299356,4.1319748151104215e-05,1.9987337721957337,1.0234182360173925e-05,0.20474027829841668,0.02572914557438412,0.20089107777086965,0.02949201696792233,-0.0038492005275470678,0.023114945468476422,0.11946107080261793,0.004213729316281293
12,antithesis,16,0.8,7.0,0.1,20.0,0.0,0.0,20.0,12.0,0.1,11244.97252449874,79.26677887134369,4.030487024143141,8.286828245265237e-05,1.997643668697761,2.0535673955456505e-05,0.20474027829841668,0.02572914557438412,0.20034249550135932,0.028966313141350463,-0.004397782797057361,0.0223838813666176,0.11713443678795465,0.004044814039190981
12,hypothesis,16,0.8,7.0,0.2,5.0,0.0,0.0,20.0,12.0,0.1,15795.495777173317,181.9097877164274,4.0332187050143,9.048530617594464e-05,1.9983205100097405,2.2416338532428785e-05,0.20474027829841668,0.02572914557438412,0.2002805016750815,0.029017518939026207,-0.004459776623335244,0.02175966272385511,0.11237330882463979,0.0038354825156507746
12,antithesis,16,0.8,7.0,0.2,5.0,0.0,0.0,20.0,12.0,0.1,8482.463211176118,100.33204727225626,4.027385808218954,0.00016703599735025428,1.9968749840810875,4.14095214774558e-05,0.20474027829841668,0.02572914557438412,0.19913521543033588,0.028397362922555448,-0.0056050628680808096,0.02089718731794153,0.11005471805517987,0.003478408838725645
12,hypothesis,16,0.8,7.0,0.2,8.0,0.0,0.0,20.0,12.0,0.1,20063.569363117113,243.27985177911017,4.03465848691162,7.585365927810194e-05,1.9986771597736965,1.8788197065052004e-05,0.20474027829841668,0.02572914557438412,0.20042183494298857,0.029022886231509944,-0.004318443355428134,0.021800090063917713,0.1126894048473014,0.003849485612017346
12,antithesis,16,0.8,7.0,0.2,8.0,0.0,0.0,20.0,12.0,0.1,10773.388887506435,133.84405062415817,4.0300608040640995,0.00013939064810128825,1.9975380393179425,3.4544666066360764e-05,0.20474027829841668,0.02572914557438412,0.19961883062168792,0.02850801210272154,-0.0051214476767287576,0.02118902939863819,0.11144942682992633,0.0035129548049056
12,hypothesis,16,0.8,7.0,0.2,12.0,0.0,0.0,20.0,12.0,0.1,24631.25476468106,261.1763353928232,4.035649521568467,5.5468746181537604e-05,1.9989226131195454,1.3737349190278109e-05,0.20474027829841668,0.02572914557438412,0.20054549711453193,0.02917807354069105,-0.004194781183884781,0.022221376974447895,0.1149150292507141,0.003928995073198997
12,antithesis,16,0.8,7.0,0.2,12.0,0.0,0.0,20.0,12.0,0.1,13226.575426372367,145.67215665963064,4.0319036927881635,0.00010287480444640552,1.9979947114052052,2.5489265684983016e-05,0.20474027829841668,0.02572914557438412,0.1999663257166734,0.028747348894052983,-0.004773952581743333,0.02176120003169366,0.11414412712404158,0.0036509265435827353
