trials,mode,curvature,loss_mm,distance_um,emit_photons_mean,emit_photons_sem,det_photons_mean,det_photons_sem,snr_mean,snr_sem,motor_net_steps_mean,motor_net_steps_sem,photon_peak_mean,photon_peak_sem,cilia_phase_reset_mean,cilia_phase_reset_sem,spindle_metric_mean,spindle_metric_sem
24,hypothesis,0.8,3.0,5.0,713.7142766141839,0.0,2.828828412622497,9.259900138095514e-17,1.6819112380341832,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,5.0,382.02130555965124,0.0,2.6746446000288326,0.0,1.6354331536422386,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,3.0,10.0,713.7142766141839,0.0,2.825992795410684,0.0,1.6810680519877443,4.629950069047757e-17,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,10.0,382.02130555965124,0.0,2.669912326595474,0.0,1.633985717991086,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,3.0,20.0,713.7142766141839,0.0,2.8202100205322513,0.0,1.6793472007108725,4.629950069047757e-17,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,20.0,382.02130555965124,0.0,2.6602841154568653,0.0,1.6310368222269684,4.629950069047757e-17,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,3.0,35.0,713.7142766141839,0.0,2.8112509591698593,0.0,1.6766776551183178,4.629950069047757e-17,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,35.0,382.02130555965124,0.0,2.6454267432377416,0.0,1.6264758661723644,4.629950069047757e-17,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,3.0,50.0,713.7142766141839,0.0,2.8019402410205796,0.0,1.6738988144519942,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,3.0,50.0,382.02130555965124,0.0,2.630062073385683,0.0,1.6217456870265154,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,5.0,713.7142766141839,0.0,2.8269420976606465,0.0,1.681350379208281,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,5.0,382.02130555965124,0.0,2.6714957783624818,9.259900138095514e-17,1.6344701827705055,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,10.0,713.7142766141839,0.0,2.8221542754236704,0.0,1.6799259731984797,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,10.0,382.02130555965124,0.0,2.663517902666302,0.0,1.632027849844996,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,20.0,713.7142766141839,0.0,2.8122635739710433,9.259900138095514e-17,1.6769795985563583,4.629950069047757e-17,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,20.0,382.02130555965124,0.0,2.647102426448154,0.0,1.6269909116069317,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,35.0,713.7142766141839,0.0,2.7966115789007326,0.0,1.6723063651448413,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,35.0,382.02130555965124,0.0,2.621303220685456,0.0,1.619042995318188,4.629950069047757e-17,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,hypothesis,0.8,5.0,50.0,713.7142766141839,0.0,2.7799344867624556,0.0,1.6673126541730836,0.0,3.6666666666666665,15.049034186674268,1.266365720904499e-05,0.0,0.6251473373093197,0.0,1.0619502718375818e-05,3.5323715736753516e-22
24,antithesis,0.8,5.0,50.0,382.02130555965124,0.0,2.5940519755853577,0.0,1.610605158190184,0.0,190.0,15.296584822971985,2.7290428490799236e-07,0.0,0.02515701077085465,0.0,1.0619502718375818e-05,3.5323715736753516e-22
