trials,mode,N,curvature,loss_mm,alpha,ell_um,det_x_um,det_y_um,det_z_um,node_radius_um,kappa_sigma,win_ns,emit_photons_total_mean,emit_photons_total_sem,det_photons_total_mean,det_photons_total_sem,gate_photons_mean,gate_photons_sem,coincidence_ratio_mean,coincidence_ratio_sem,peak_sharpness_mean,peak_sharpness_sem,p2rms_mean,p2rms_sem,snr_mean,snr_sem,R_before_mean,R_before_sem,R_after_mean,R_after_sem,sync_gain_mean,sync_gain_sem,mean_phase_reset_mean,mean_phase_reset_sem
12,antithesis,24,0.8,15.0,1.0,20.0,0.0,0.0,0.0,6.0,0.05,0.1,53461.11846199681,495.058140589411,11991.40769601847,109.70274244142088,628.0337462327694,7.494514932194246,0.0523622649713344,0.00023334104061439813,5.383963269350963,0.0247599846794756,3.31859656442445,0.008228366428328793,25.055667939303788,0.14992432821981777,0.14865246344603775,0.037554837540456104,0.19659800292642204,0.033572957518635184,0.04794553948038429,0.02456042452435674,0.16652667143840463,0.007642747639138769
12,hypothesis,24,0.9,3.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,0.1,154429.68461499797,945.2224986420224,36571.92284140447,230.3846582546263,36034.358584718146,227.79991459606092,0.9852996354432039,3.981957949265608e-05,117.98949790832552,0.13419524104915528,13.230284116117618,0.0087361266581703,189.8167273958818,0.6006500594914985,0.18625454102569283,0.02668695314673208,0.2356237796813386,0.04491243276792851,0.04936923865564574,0.031368533543289036,0.2239619445932581,0.006095248565828777
12,antithesis,24,0.9,3.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,0.1,186857.64568402004,920.2031350253919,44250.039823637,225.83973372033012,43599.59379656754,223.52013885985264,0.9852993856685841,3.968292498843933e-05,117.9886121150301,0.13367359594928008,13.230232007736118,0.00870152863050738,208.79759218616724,0.535918398174101,0.18625454102569283,0.02668695314673208,0.23834913578787484,0.04502468990169643,0.052094594762182,0.031597544598553046,0.22904033007490218,0.006207733145133392
12,antithesis,24,0.9,3.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,0.1,212856.53800334563,788.5223072879589,50405.13570088704,195.71700789281576,49664.18629737009,193.98922758133634,0.9852991407969824,3.9509670116250403e-05,117.98779809838707,0.13306005732488788,13.230184257258422,0.008661264659787924,222.84994345812837,0.4357854014284805,0.18625454102569283,0.02668695314673208,0.24101666738978814,0.04516214906058121,0.0547621263640953,0.031845561583321365,0.23390571491224146,0.0064053350878679185
12,antithesis,24,0.9,3.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,0.1,239486.71675321052,583.9619501948237,56709.135945762566,148.14708733843437,55875.485045323054,147.24232574133563,0.9852988858455084,3.931367000751604e-05,117.98697253731801,0.1323844135665762,13.230135860833201,0.008617125594873728,236.37769765441126,0.3117541165102511,0.18625454102569283,0.02668695314673208,0.2438349148819369,0.0453026571558468,0.057580373856244045,0.03210155008666429,0.23899977450683532,0.0066382184132864
12,antithesis,24,0.9,3.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.2,5.0,0.0,0.0,0.0,6.0,0.05,0.1,220171.44809067436,1915.2100275594973,52144.45223756426,462.9634597984748,51378.04701707879,457.293704288485,0.985300097287997,4.020182659611846e-05,117.99100644132271,0.1355429139017526,13.23037125518799,0.00882456656497392,226.64252274832697,1.0096758863785953,0.18625454102569283,0.02668695314673208,0.23169731869350674,0.04460137730210226,0.04544277766781393,0.03089217553825287,0.21693364680392338,0.005776087111963342
12,antithesis,24,0.9,3.0,0.2,5.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.2,8.0,0.0,0.0,0.0,6.0,0.05,0.1,285027.37022871844,1860.8541716590842,67500.68620202933,452.8245617824872,66508.51744077755,447.69074793314945,0.9852996636065944,3.992500062296558e-05,117.98950363950257,0.13451133470948634,13.230283574857971,0.008756308581832914,257.876343694484,0.8691063090086785,0.18625454102569283,0.02668695314673208,0.23596879838786913,0.04481399579019732,0.04971425736217635,0.03128472088914671,0.22482319656537744,0.0059924359804572535
12,antithesis,24,0.9,3.0,0.2,8.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.2,12.0,0.0,0.0,0.0,6.0,0.05,0.1,337025.1548673696,1590.6286036143933,79810.8779565294,390.9963739061837,78637.70244238268,387.0728601781564,0.9852993123362274,3.966279949199157e-05,117.98834371751548,0.13358455932933522,13.230215854247056,0.008695494874101777,280.4147797200945,0.691096422133993,0.18625454102569283,0.02668695314673208,0.23961169828512696,0.04501236362987601,0.053357157259434095,0.031631877298049636,0.2314210598568037,0.006272066526057737
12,antithesis,24,0.9,3.0,0.2,12.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,0.1,390285.51236709935,1166.8048750579192,92418.87844628045,292.65444960769526,91060.29993828859,290.45693499770465,0.985298977042062,3.939774719302456e-05,117.98726099445263,0.13267038704596856,13.230152562454942,0.008635765892801297,301.75776082827144,0.4818259016339885,0.18625454102569283,0.02668695314673208,0.2432678648143528,0.045222823268969016,0.05701332378865997,0.03199314242185205,0.23803799652756538,0.006594416133423058
12,antithesis,24,0.9,3.0,0.2,20.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,0.1,285913.2115663506,2886.8205190279027,67716.98163372405,695.9287559004479,66721.73544943942,687.1685247324416,0.9853003462405457,4.041643136783183e-05,117.99181565153141,0.1363015581826458,13.230417714626476,0.008874393720624837,258.26776677601566,1.3313046904501926,0.18625454102569283,0.02668695314673208,0.2296244288534849,0.04447193215421287,0.04336988782779208,0.030672731189149528,0.21320926326922027,0.005659247233713633
12,antithesis,24,0.9,3.0,0.3,5.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.3,8.0,0.0,0.0,0.0,6.0,0.05,0.1,383197.0947734169,2803.2114424915944,90751.33258042164,680.2073989017031,89417.44108498759,672.252667257089,0.9852997985810313,4.0045710362652144e-05,117.98993532781049,0.13492977378138638,13.230308449390199,0.008783680665583415,299.00419107373074,1.125522316306109,0.18625454102569283,0.02668695314673208,0.23473163902665228,0.044764057967611286,0.048477098000959444,0.031172078379174028,0.22257439341175936,0.005972750468185464
12,antithesis,24,0.9,3.0,0.3,8.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,0.1,461193.77173139364,2394.781170074008,109216.62021217174,586.7381544850557,107611.21858739525,580.6092702617761,0.9852993912219826,3.973446374372631e-05,117.98859416562772,0.13383029792669993,13.230230322258175,0.00871153550613224,328.02832170747587,0.8861943748407756,0.18625454102569283,0.02668695314673208,0.238881244062038,0.04498254415958436,0.052626703036345146,0.031563257800658266,0.230102989443375,0.0062740764082827435
12,antithesis,24,0.9,3.0,0.3,12.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,0.1,541084.3079809883,1752.4974315117172,128128.62094679831,437.7668470838017,126245.11483125412,434.25934014463843,0.9852990173059325,3.943524967800421e-05,117.98738821289062,0.13279802751357073,13.230159917973731,0.00864408652943543,355.3040907826883,0.6118455196684958,0.18625454102569283,0.02668695314673208,0.2429684905629734,0.045188611581430754,0.056713949537280574,0.03194139276344936,0.23748968958326125,0.006592744592801678
12,antithesis,24,0.9,3.0,0.3,20.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,0.1,417396.7385177033,4830.993414711397,98862.04042604362,1162.089046133547,97409.11231416068,1147.144993325869,0.9853006086013729,4.064906365273622e-05,117.99266539831127,0.13712542579643275,13.230466283128825,0.008928536407337675,312.04470989302956,1.8392523662349078,0.18625454102569283,0.02668695314673208,0.2274472782675864,0.044368470694089786,0.04119273724189363,0.03047305811756225,0.20927893991780308,0.005586993072071084
12,antithesis,24,0.9,3.0,0.5,5.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,0.1,579536.5438628136,4688.929706401921,137252.62533720626,1135.2104294254552,135235.28837340762,1121.6102723111403,0.9852999310101392,4.016615619617143e-05,117.99035806239785,0.1353477405284156,13.230332746775266,0.008811028419543992,367.708635588842,1.526960343528742,0.18625454102569283,0.02668695314673208,0.2335307734543941,0.04471576384447876,0.04727623242870127,0.031064706232312597,0.2203883512543924,0.005957442092654084
12,antithesis,24,0.9,3.0,0.5,8.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,0.1,709531.0054594417,4004.2937661251017,168028.10472345646,978.4989002775892,165558.25087742045,967.9540365349419,0.9852994660001917,3.980312441989322e-05,117.98883129925639,0.13406589465353508,13.230244000221555,0.00872691598027969,406.86932050385826,1.1911381168332698,0.18625454102569283,0.02668695314673208,0.23817097069884963,0.044960266527247175,0.05191642967315682,0.03150410833868273,0.2288270095337107,0.006284134101230574
12,antithesis,24,0.9,3.0,0.5,12.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,0.1,842681.8992087664,2925.585280056905,199548.10594783406,728.3601704467826,196614.74461718518,722.2230304969521,0.9852990545479215,3.9470146625245535e-05,117.98750580801033,0.13291684479224003,13.230166711375915,0.008651832430950263,443.4043645585594,0.8154255778595144,0.18625454102569283,0.02668695314673208,0.24262464273455783,0.04518327590633915,0.05637010170886499,0.031915943705262434,0.23687956880633879,0.006623656290016032
12,antithesis,24,0.9,3.0,0.5,20.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.8,5.0,0.0,0.0,0.0,6.0,0.05,0.1,614622.0289447323,7747.840972265884,145579.628614523,1861.4722887162363,143440.1776112426,1837.2508282827914,0.985300791544821,4.081519669633153e-05,117.99325605133366,0.13771467807886875,13.23049990881259,0.008967279991495056,378.6493925877592,2.4274023557109743,0.18625454102569283,0.02668695314673208,0.2260055397440297,0.04429057916969574,0.03975099871833685,0.030326464574610856,0.20657999049770018,0.005547648034271829
12,antithesis,24,0.9,3.0,0.8,5.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.8,8.0,0.0,0.0,0.0,6.0,0.05,0.1,874045.7174969089,7518.1281365080895,207004.56447238327,1817.8627738263285,203962.0593060377,1795.792361601313,0.9853000179231591,4.024629151619781e-05,117.99063506059002,0.1356260595540493,13.230348634445042,0.008829242515047487,451.5733235582563,1.9907229519604683,0.18625454102569283,0.02668695314673208,0.23275469187960493,0.044684054836863926,0.046500150853912105,0.030994634985766836,0.21897175589629134,0.005947082567544818
12,antithesis,24,0.9,3.0,0.8,8.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.8,12.0,0.0,0.0,0.0,6.0,0.05,0.1,1082036.8560515137,6419.310549229843,256245.3314903835,1566.3129808261226,252478.79931245817,1549.141038520622,0.9852995137271413,3.984731853275665e-05,117.98898250882468,0.13421761856076214,13.230252711348657,0.008736821928970783,502.4465999809499,1.5437109962548117,0.18625454102569283,0.02668695314673208,0.23772243282239328,0.04494649252159636,0.05146789179670048,0.031466900450456504,0.22801997584001976,0.006290703078808974
12,antithesis,24,0.9,3.0,0.8,12.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,0.8,20.0,0.0,0.0,0.0,6.0,0.05,0.1,1295078.286050433,4686.276668062437,306677.33344938775,1164.4816495724697,302169.18929608184,1154.3942627268225,0.9852990778611326,3.94920943749686e-05,117.98757938470776,0.13299159445556874,13.230170959052371,0.008656705701102189,549.6881204660626,1.0513849985670702,0.18625454102569283,0.02668695314673208,0.2424095659679445,0.04518051402428616,0.05615502494225166,0.031900407142592936,0.23649806067361853,0.006643746758245282
12,antithesis,24,0.9,3.0,0.8,20.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,1.0,5.0,0.0,0.0,0.0,6.0,0.05,0.1,746105.5558960851,9692.522799165004,176724.68740684257,2327.7562453624446,174127.55447596384,2297.3495261816597,0.9853008597544912,4.0877961296663495e-05,117.993475876332,0.1379374804495345,13.2305123949756,0.008981933382814297,417.18589792284973,2.7548477976024843,0.18625454102569283,0.02668695314673208,0.22547995686694614,0.04426081370221145,0.03922541584125333,0.030271400753508922,0.20558908354127894,0.005532889636629636
12,antithesis,24,0.9,3.0,1.0,5.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,1.0,8.0,0.0,0.0,0.0,6.0,0.05,0.1,1070385.1665863057,9404.383824784098,253505.85722916786,2272.9938212463608,249779.90659445777,2245.2761646862814,0.9853000492611649,4.027539746817316e-05,117.99073485064548,0.13572719342364564,13.23035435154947,0.008835861734454714,499.72418470024223,2.2491578248903648,0.18625454102569283,0.02668695314673208,0.23247776961248431,0.04467269185573838,0.0462232285867915,0.03096951075117932,0.2184653564298249,0.005943445197221565
12,antithesis,24,0.9,3.0,1.0,8.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,1.0,12.0,0.0,0.0,0.0,6.0,0.05,0.1,1330374.0897795616,8029.470428610655,315056.8160016682,1958.223580885265,310425.8316024833,1936.6329850914751,0.9852995306814627,3.986308773618655e-05,117.98903619746419,0.13427177110778676,13.230255802314291,0.008740357689524235,557.1288104294938,1.740433381201973,0.18625454102569283,0.02668695314673208,0.23756388408668624,0.04494160104217215,0.05130934306099339,0.03145372641754239,0.22773454316030037,0.006293062229579426
12,antithesis,24,0.9,3.0,1.0,12.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,3.0,1.0,20.0,0.0,0.0,0.0,6.0,0.05,0.1,1596675.8772782106,5860.2821375069925,378096.8184504235,1455.2757192712536,372538.8190820129,1442.553705500927,0.9852990860590417,3.9499830920642116e-05,117.98760525059566,0.13301794758252358,13.230172451807922,0.008658423819999553,610.3469650545917,1.1832670742825968,0.18625454102569283,0.02668695314673208,0.24233411047867062,0.0451795392386794,0.0560795694529778,0.03189495245002543,0.23636419468809144,0.006650866300810205
12,antithesis,24,0.9,3.0,1.0,20.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11750.959271646085,107.87282678645649,615.4732316043155,7.378836908621204,0.05236483526454619,0.00023358172650350106,5.384237364492795,0.02478309285177148,3.3186913862617655,0.00822760244332469,24.803800877116675,0.14914716669409284,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,5.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,0.1,154429.68461499797,945.2224986420224,36248.314652133144,232.70072116283347,35715.50990994072,230.07971348747938,0.9852996744356353,3.983782528350715e-05,117.9896171060529,0.13425200405785137,13.230291343685465,0.008739732036140929,188.97466615632072,0.6094305125475791,0.18625454102569283,0.02668695314673208,0.2356237796813386,0.04491243276792851,0.04936923865564574,0.031368533543289036,0.2239619445932581,0.006095248565828777
12,antithesis,24,0.9,5.0,0.1,5.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11645.350003523803,106.68576100596187,609.9369020090975,7.299619097337495,0.05236445976551185,0.00023354570882177082,5.384197314575609,0.024779644702914366,3.3186773214207625,0.008227720136184028,24.692008388619637,0.14820861937730606,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,5.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,0.1,186857.64568402004,920.2031350253919,43857.53290159829,229.1185537601682,43212.859556602954,226.74800804802928,0.9852994171389581,3.969740927343028e-05,117.98870862149705,0.13371854949883774,13.230237873037309,0.008704382750435568,207.8691381913902,0.5461388576076236,0.18625454102569283,0.02668695314673208,0.23834913578787484,0.04502468990169643,0.052094594762182,0.031597544598553046,0.22904033007490218,0.006207733145133392
12,antithesis,24,0.9,5.0,0.1,8.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11645.350003523803,106.68576100596187,609.9369020090975,7.299619097337495,0.05236445976551185,0.00023354570882177082,5.384197314575609,0.024779644702914366,3.3186773214207625,0.008227720136184028,24.692008388619637,0.14820861937730606,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,5.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,0.1,212856.53800334563,788.5223072879589,49956.879845552416,199.98082355375314,49222.52302627224,198.18852139119173,0.9852991680150879,3.952194461827711e-05,117.98788184855663,0.13309801890288933,13.23018935724159,0.008663675182119216,221.85653621127867,0.44725085536256187,0.18625454102569283,0.02668695314673208,0.24101666738978814,0.04516214906058121,0.0547621263640953,0.031845561583321365,0.23390571491224146,0.0064053350878679185
12,antithesis,24,0.9,5.0,0.1,12.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11645.350003523803,106.68576100596187,609.9369020090975,7.299619097337495,0.05236445976551185,0.00023354570882177082,5.384197314575609,0.024779644702914366,3.3186773214207625,0.008227720136184028,24.692008388619637,0.14820861937730606,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
12,hypothesis,24,0.9,5.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,0.1,239486.71675321052,583.9619501948237,56203.41898135076,153.45659244791995,55377.20582092672,152.47733473082334,0.9852989097422303,3.932418908053993e-05,117.98704634964379,0.13241679391793568,13.230140363707635,0.008619182714530174,235.32116109224762,0.3243122963466616,0.18625454102569283,0.02668695314673208,0.2438349148819369,0.0453026571558468,0.057580373856244045,0.03210155008666429,0.23899977450683532,0.0066382184132864
12,antithesis,24,0.9,5.0,0.1,20.0,0.0,0.0,0.0,6.0,0.05,0.1,49630.34722394401,457.15934442098023,11645.350003523803,106.68576100596187,609.9369020090975,7.299619097337495,0.05236445976551185,0.00023354570882177082,5.384197314575609,0.024779644702914366,3.3186773214207625,0.008227720136184028,24.692008388619637,0.14820861937730606,0.14865246344603775,0.037554837540456104,0.19650044106261086,0.033499535505257604,0.04784797761657309,0.02455208669668301,0.16645701303461594,0.007624740082207717
